product_id	product_sku	product_name	product_status	product_slug	description	description_status	description_source	specifications	specification_count	specification_status	specifications_source	specifications_confidence	completeness_status	needs_review	review_reasons	content_sha256	excerpt_sha256
6731	CAN-PL-07-00	BANCA DE HUESO CANINO	publish	banca-de-hueso-canino		missing		Largo: 1.15 m; Ancho: 0.40 m; Alto: 0.40 m; Área mínima: 2.15 × 1.40 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0688f0eed383e8070fc135aed8d23c67b705abcac6cd750b4792add359bf8fdd
6736	CAN-PL-01-00	TUNEL CANINO	publish	tunel-canino		missing		Largo: 2.85 m; Ancho: 0.75 m; Alto: 0.70 m; Área mínima: 3.85 × 1.90 m; Material: Plastipanel y metal	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	660e471ebb7932ba1d26c403cad8f2bd8ab542809a29f3ba7b27e73d373b9305
6739	CAN-PL-12-00	RAMPA CANINA	publish	rampa-2		missing		Largo: 3.80 m; Ancho: 0.70 m; Alto: 1.75 m; Área mínima: 4.80 × 1.70 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	65715806a1fcc28a813ab30644b7efa496dd77a9240d19c15415af41f71deb00
6741	CAN-PL-06-00	VALLAS CANINO	publish	vallas		missing		Largo: 1.35 m; Ancho: 0.20 m; Alto: 0.80 m; Área mínima: 2.35 × 1.20 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	857c6453bed449243974f908a60e3366f10c7b1a0507104a33f6e8fa7cec32ed
6747	CAN-PL-10-00	BALANCIN CANINO	publish	balancin-canino		missing		Largo: 3.60 m; Ancho: 0.50 m; Alto: 1.10 m; Área mínima: 4.60 × 1.50 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c33193ab6de79f7ed131386bd8a8b1201f1f90aceb149f850685bd916b963210
6748	CAN-PL-02-00	AROS CANINO	publish	aro-canino		missing		Largo: 1.05 m; Ancho: 0.05 m; Alto: 1.55 m; Área mínima: 2.10 × 1.10 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2aadf8a0aadc851918ba8f8a18d9590222d0a4bef742e12aa574ccd63feda69e
6750	CAN-PL-15-00	BEBEDERO CANINO	publish	bebedero-canino		missing		Largo: 0.40 m; Ancho: 0.20 m; Alto: 1.00 m; Área mínima: 1.40 × 1.20 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	135c17a83aca073fd8d668b41ab36de02aa5b2cb10e4b5490cd00c53a942becc
6752	CAN-PL-05-00	SALTO DOBLE CANINO	publish	salto-doble-canino		missing		Largo: 1.45 m; Ancho: 0.80 m; Alto: 0.95 m; Área mínima: 2.45 × 1.80 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ac26391f6b95c33e8e3b097ffe80ee94cc4c64f241201f0d4d2a4accc33eccff
6755	CAN-PL-11-00	MESA CANINA	publish	mesa-canina		missing		Largo: 1.25 m; Ancho: 1.25 m; Alto: 0.45 m; Área mínima: 2.25 × 2.25 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	213bbc91bd0429971a83cc0e24d0b8c5db4cb01496a29ac8d85dae2bb6d250b9
6757	CAN-PL-08-00	GRADAS CANINO	publish	gradas-canino		missing		Largo: 2.70 m; Ancho: 0.55 m; Alto: 1.00 m; Área mínima: 3.70 × 1.55 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	fe085920e75d55a243766171154358bc264373142c70f1c84922828ebf799044
6763	CAN-PM-01-00	PASARELA CANINO	publish	pasarela		missing		Largo: 6.15 m; Ancho: 0.30 m; Alto: 0.70 m; Área mínima: 7.15 × 1.30 m	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4849b726f7357c1433918289b3605fac38af7993ff3d4114ef72acb9c1b07d0d
6810	BAN-00-04-00	BANCA CON PERFILES	publish	banca-con-perfiles-2		missing		Largo: 2.00 m; Ancho: 0.60 m; Alto: 0.45 m; Capacidad: 4 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	034211f2404fdde2f015ff612bd9345856ce32ea877cf60cfba867174f03d304
6820	MUM-118-1-1	Mesa de Picnic	private	mesa-de-picnic		missing		Largo: 1.40 m; Ancho: 1.40 m; Alto: 0.80 m	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e36954e84c457f5cafee3f055cd44fb780fff0ba708560f0d5526c53e8cbfe74
6916	TRE-CU-03-01	TREPADERO PIRAMIDE CHICA	publish	trepadero-piramide		missing		Largo: 4.60 m; Ancho: 4.60 m; Alto: 3.60 m; Capacidad: 12 personas	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	be20955c56f3326eac5a2c1b519f35e97f2f33e7b24e3141094d0543afc390a8
6918	TRE-CU-05-00	TREPADERO TRIKON	publish	trepadero-trikon		missing		Largo: 6.30 m; Ancho: 5.60 m; Alto: 2.60 m; Área mínima: 9.90 m × 9.20 m; Capacidad: 13 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ff5cd0e2506fe8001c888986641bcd8e2e5984aa0cb427b6de6286f04582e4ff
6920	TRE-PL-01-00	TREPADERO GEODESICO	publish	trepadero-espiral		missing		Largo: 2.50 m; Ancho: 2.50 m; Alto: 1.45 m; Área mínima: 6.20 m × 6.20 m; Capacidad: 12 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	64661754c3ed82acdbb718201cddc60c457e457f1545bcbce5287783eb6c3cd8
6928	TRE-00-02-00	TREPADERO TRIPLEX	publish	trepadero-triplex		missing		Largo: 2.60 m; Ancho: 1.75 m; Alto: 1.85 m; Área mínima: 6.20 m × 5.35 m; Capacidad: 10 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	93ecb3e315f4cd1e34d52f81636d8dbe75b660b9b598de3c238b96d40cbd1dcd
6930	TRE-00-03-00	TREPADERO MEDIA ESFERA	publish	trepadero-media-esfera		missing		Largo: 3.65 m; Ancho: 3.65 m; Alto: 1.80 m; Área mínima: 7.25 m × 7.25 m; Capacidad: 12 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8f6da8075bc93de611e2938810e0b1bdeec5236c374004dd1e26211a9a688ffd
6934	TRE-TM-02-00	TREPADERO DINOSAURIO	publish	trepadero-dinosaurio		missing		Largo: 4.65 m; Ancho: 1.45 m; Alto: 2.40 m; Área mínima: 8.25 m × 5.05 m; Capacidad: 8 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	ad21bd0d005cc752861d21d594daf52f8e059569b5a6e73d5318709b07ea5123
6942	TRE-TM-03-00	TREPADERO BALLENA	publish	trepadero-ballena		missing		Largo: 5.05 m; Ancho: 5.20 m; Alto: 2.10 m; Área mínima: 8.65 m × 8.80; Capacidad: 18 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	67fa9e8daefd9b7d81be86d0d1cbcd7a4adcf2d6b55a08703f36e2346a94defe
6944	TRE-TM-05-00	TREPADERO TORTUGA	publish	trepadero-tortuga		missing		Largo: 2.70 m; Ancho: 1.95 m; Alto: 1.15 m; Área mínima: 6.30 m × 5.50; Capacidad: 8 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	70e1b190b0df18886b237326fcd15667252258037c9006aba2871e5cfbdb3129
6962	COL-AB-10-00	COLUMPIO RESIDENCIAL 2 CANASTILLAS	publish	columpio-residencial-2-canastillas		missing		Largo: 2.60 m; Ancho: 1.60 m; Alto: 2.00 m; Área mínima: 6.20 m × 5.20 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	6a4ebdd0c11f16ffec30154e2f94465c02e7229a138cf204edbf2123ff8385f1
6964	CON-CR-04-00	CONJUNTO RESIDENCIAL, COLUMPIOS Y BAJADA COMPUESTO PLASTICO REFORZADO 2.40M	publish	columpio-res-de-2-canastillas-y-bajada-2-40m-fv		missing		Largo: 2.90 m; Ancho: 2.95 m; Alto: 2.00 m; Área mínima: 6.50 m × 6.55 m; Capacidad: 5 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	40d32dcf53b8226f3d22e03513342e5d7151e008c0b8dd1104a44c999caa69b7
6972	GIR-00-01-00	GIRATORIO ORBIT S	publish	orbit-s		missing		Largo: 0.55 m; Ancho: 0.40 m; Alto: 0.85 m; Área mínima: 4.15 m × 4.00 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	10125af187833f6f29a5e4493abc88f1a29fed4f679c56778f0dd8d04be6d7e3
6985	IRE-PL-05-00	MONTABLE GLOBFLEX	publish	globflex		missing		Largo: 1.30 m; Ancho: 0.45 m; Alto: 1.25 m; Área mínima: 4.90 m × 4.05 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	81b4b42c02c75b326459f892105dd921cf077cbeda11e649304a6ff6fdc23c06
6992	IRE-PL-01-00	MONTABLE ABEJA	publish	montable-abeja		missing		Largo: 0.65 m; Ancho: 0.60 m; Alto: 0.85 m; Área mínima: 2.80 m × 2.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	286fcf026799213d93e69e757c55914e8eba95df4c8dfeb6e8f5eefd69927fb9
6994	IRE-00-01-00	MONTABLE BASICO	publish	montable-saltarin		missing		Largo: 0.60 m; Ancho: 0.40 m; Alto: 1.10 m; Área mínima: 2.60 m × 2.35 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c5dfaddfa8e12f2bcc8ccc26f7e22a1598ffdd6e2230c7b7a576eb3130078273
6997	IRE-PL-03-00	MONTABLE MOTO	publish	montable-moto		missing		Largo: 1.20 m; Ancho: 0.25 m; Alto: 0.80 m; Área mínima: 3.20 m × 2.25 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e54818a92fa0c51f317b328dc0cf4b1db3110422dccc5d08ffb10e81fd2d0bea
7000	IRE-PL-08-00	MONTABLE DELFIN	publish	montable-delfin		missing		Largo: 0.65 m; Ancho: 0.55 m; Alto: 0.75 m; Área mínima: 2.80 m × 2.60 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	5a803e1b2112a6bbe1f71c0ee0c42ff2bd96a38c541984485f2594929b1d72d6
7003	IRE-PL-02-00	MONTABLE CAMION	publish	montable-camioncito		missing		Largo: 0.90 m; Ancho: 0.25 m; Alto: 0.80 m; Área mínima: 2.90 m × 2.25 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e02bae6e2e1c57a125cf8187b6dfa81dc7bbc222512e3142cb66cfda5acc5f55
7009	RES-PL-04-00	RESBALADILLA RACER	publish	resbaladilla-racer		missing		Largo: 3.05 m; Ancho: 2.15 m; Alto: 2.60 m; Área mínima: 6.65 m × 5.75 m; Capacidad: 6 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	7e8cc5364dfa676a634f66ac625ea573e98a15cea10b955bab08d48e1d2f94b2
7012	RES-00-01-00	RESBALADILLA LAM DE 2.40MT	publish	resbaladilla-2-40-m		missing		Largo: 2.90 m; Ancho: 1.40 m; Alto: 1.80 m; Área mínima: 6.40 m × 3.20 m; Capacidad: 3 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a4a04d2e313f372bc929e84c49b9431d0da9429ec5d1ec559d97a6dbcd8dcab2
7014	RES-00-02-00	RESBALADILLA LAMINA DE 3MT	publish	resbaladilla-3-0-m		missing		Largo: 3.40 m; Ancho: 1.85 m; Alto: 2.30 m; Área mínima: 5.10 m × 3.60 m; Capacidad: 3 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	017673af8e4157b77c14c621b97a0d9ad2fd45f806b120f8cfb2cc494fbce642
7017	RES-PP-01-00	RESBALADILLA OLAS DE PLASTICO	publish	resbaladilla-olas-de-plastico		missing		Largo: 4.80 m; Ancho: 0.70 m; Alto: 2.50 m; Área mínima: 6.70 m × 2.60 m; Capacidad: 3 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	94fad50b082c6ddd17173dc981023b369d64e8f8d6cab29b394fbda79f453dc7
7039	SUB-00-01-01	SUBE Y BAJA DOBLE	publish	sube-y-baja-doble		missing		Largo: 3.00 m; Ancho: 1.15 m; Alto: 1.00 m; Área mínima: 6.60 m × 4.75 m; Capacidad: 4 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e5651faa8f35abce9fc68b3770c4906d35daac7b39ec2925de94b925c02f943c
7043	SUB-00-01-02	SUBE Y BAJA TRIPLE	publish	sube-y-baja-triple		missing		Largo: 3.00 m; Ancho: 2.00 m; Alto: 1.00 m; Área mínima: 6.60 m × 5.60 m; Capacidad: 6 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	59aa2ab8a680e25f23eaf49681a6f5e06be64f8f542ef35f714b435a84ab0163
7044	MES-PT-02-00	Mesa Iluminada para Arena (PTJ-MIS-320)	draft	mesa-iluminada-para-arena		missing		Largo: 1.20 m; Ancho: 0.80 m; Alto: 0.65 m; Material: Madera, Acero y luz LED Voltaje: 12 voltios	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	84beb76e685365c59af571208de7daa8a6495947eab7847f030b0d7428064646
7047	SUB-00-01-00	SUBE Y BAJA SENCILLO	publish	sube-y-baja-sencillo		missing		Largo: 3.00 m; Ancho: 0.50 m; Alto: 1.00 m; Área mínima: 6.60 m × 4.10 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	16d9b80f53f54ef03ff7ce4fb19a69d048984f78f5b733401861d83aa9029e83
7060	SUB-00-02-01	SUBE Y BAJA PULPO	publish	sube-y-baja-pulpo		missing		Largo: 2.60 m; Ancho: 2.10 m; Alto: 1.05 m; Área mínima: 6.20 m × 5.70 m; Capacidad: 4 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a098b93f70ddf0c345bb75b1ae74cdb3ee12962507817b1123e5aac8104c27ae
7065	SUB-PL-01-00	SUBE Y BAJA BALLENA	publish	sube-y-baja-ballena		missing		Largo: 3.45 m; Ancho: 0.65 m; Alto: 1.50 m; Área mínima: 7.05 m × 4.25 m; Capacidad: 2 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	fecfec47ee811ffba1defbf8343fb5fe7394f32adebef75638b8af8aaab390d2
7066	SUB-00-02-02	SUBE Y BAJA PULPO TRIPLE	publish	sube-y-baja-pulpo-triple		missing		Largo: 3.00 m; Ancho: 2.40 m; Alto: 1.05 m; Área mínima: 6.60 m × 6.05 m; Capacidad: 6 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	7e755602e8d4d32225fbd1666532db24ea0169ea5611663ed6d6dda7b5f57849
7077	COL-CR-03-00	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	publish	pasamanos-con-canastilla		missing		Largo: 2.70 m; Ancho: 1.15 m; Alto: 2.25 m; Área mínima: 6.30 m × 4.75 m; Capacidad: 3 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	a210acb76676b195abf3fe1ae3b5943687bde2bc16472633cc8934d45a288a04
7081	PAS-00-01-00	PASAMANOS IDA Y VUELTA	publish	pasamanos-ida-y-vuelta		missing		Largo: 3.10 m; Ancho: 2.10 m; Alto: 2.20 m; Área mínima: 6.70 m × 5.70 m; Capacidad: 6 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	f37f8e8da84ed115fffdd74e6c7e21693e8889946ca5b9ac9388bc1f2292efaf
7086	PAS-00-02-00	PASAMANOS ONDULADO 2 x 3 MTS.	publish	pasamanos-ondulado		missing		Largo: 3.00 m; Ancho: 0.45 m; Alto: 2.05 m; Área mínima: 6.65 m × 4.05 m; Capacidad: 3 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	552a918763532400d1399418d34cef6d295ea91dce8d98eb4522c0e3de428d60
7089	PAS-00-03-00	PASAMANOS RECTO 2 X 3 MTS.	publish	pasamanos-recto		missing		Largo: 3.00 m; Ancho: 0.50 m; Alto: 2.05 m; Área mínima: 6.60 m × 3.65 m; Capacidad: 4 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	995f290b9dcfe89ed6d356e53a5eab28c0570cf43360b3fc6416bb124e2e23ff
7091	INT-PL-04-00	PANELES INTERACTIVOS	publish	paneles-interactivos		missing		Largo: 2.45 m; Ancho: 0.35 m; Alto: 1.20 m; Área mínima: 4.45 m × 2.35 m; Capacidad: 4 personas	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	cf38dcd9093a89ee6b53e4c7f674c75379ad2792fc065acdf56f6cdc2c3ffef2
7100	INT-PL-02-00	PANEL INTERACTIVO MUÑECOS	publish	panel-interactivo-muneco		missing		Largo: 0.70 m; Ancho: 0.05 m; Alto: 1.20 m; Área mínima: 2.70 m × 2.05 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	71ea0bd5bd3890d959fafc94cc2d1534cf5f2ae134d99a17206f51075109a625
7103	INT-PL-03-00	PANEL INTERACTIVO LABERINTO	publish	panel-interactivo-laberinto		missing		Largo: 0.70 m; Ancho: 0.05 m; Alto: 1.20 m; Área mínima: 2.70 m × 2.05 m; Capacidad: 1 persona	5	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	dfad7e7ba768921e80e21c5b045eb8e62d33ff1c3b2ad7e3b6d068de04040de4
7137	JAM-119	AQUA JUM1	publish	aqua-1		missing		Largo: 2.80 m; Ancho: 4.20 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	14d639f3c008fece6aa368cf1e16e3a0bc2c2feefc0a746a92593c0e9bd46a8b
7145	JAM-219	AQUA JUM2	publish	aqua-2		missing		Largo: 3.10 m; Ancho: 4.20 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8131b6bb7844e9556f7ba1e361171674dfe5c83148e34355223ac453bcb35a27
7150	JAM-319	AQUA JUM3	publish	aqua-3		missing		Largo: 3.10 m; Ancho: 4.20 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8131b6bb7844e9556f7ba1e361171674dfe5c83148e34355223ac453bcb35a27
7153	JAM-419	AQUA JUM4	publish	aqua-4		missing		Largo: 4.40 m; Ancho: 4.20 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	88d2f24ac3289f55eeede09903474ca79e7fe3dc6133658b742291f341870d45
7156	JAM-519	AQUA JUM5	publish	aqua-5		missing		Largo: 4.40 m; Ancho: 4.20 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	88d2f24ac3289f55eeede09903474ca79e7fe3dc6133658b742291f341870d45
7167	JAI-419	ARCO SPRAY	publish	arco-spray		missing		Largo: 1.90 m; Alto: 1.80 m	2	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	4db5e08d39723b127e2fec78d53fee8e132876fc6d6f24ee57296c803d97b426
7169	JAI-519	Bolardo Spray	publish	bolardo-burbuja		missing		Alto: 1.00 m	1	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8872ff5c4d17a27adbfa73f8d97d333804a4dbdd7a62fe58b9e2a8caf8592141
7171	JAI-619	SPRAY S	publish	spray-s		missing		Alto: 2.00 m	1	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	d6104d029194585a55610d84c4f5794d436c359c8b1ae3336dd580f09c564af4
7173	JAI-819	PALMERA LLUVIA	publish	pulpo-spray		missing		Alto: 3.00 m Copa: 1.20 m	1	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c610e3583b918bf8dabc75115c5ce3cac60fede5f37cda01a4d1b194f3cef4a1
7177	JAI-919	SOMBRILLA LLUVIA	publish	sombrilla-lluvia		missing		Alto: 2.50 m Copa: 1.00 m	1	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8c52dc0ff9c755f99ca2b2e04462ddfb6dadd4c2d16ab8594e92821a402c9c11
7224	PASART-25	Pasto Artificial 25mm de altura	publish	pasto-artificial-25mm-de-altura		missing		Alto: 20 mm; Peso: 850grs; Color: Verde C/I Pasto artificial tipo Proturf Fibrilado	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	43ff298ca8c528bcbd39bd7aefb5f03ce64463bf8913cc206003edca0318047e
7228	PASART-45	Pasto Artificial 45mm de altura	publish	pasto-artificial-45mm-de-altura		missing		Alto: 45 mm; Peso: 850 g; Color: Verde C/I Pasto artificial tipo Proturf Fibrilado	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	2d1864aea21814d5d89c75b411f8d37b4104f4a5cc31de24b716de8f052ea2e4
7230	PASART-45-BL	Pasto Artificial 45mm de altura 850grs Color Blanco	publish	pasto-artificial-45mm-de-altura-2		missing		Alto: 20 mm; Peso: 850 g; Color: Blanco S/I Pasto artificial tipo Natur Fibrilado	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	969ff0b9996d95e90dd0bc35d0d02dfc883a3012a3f64630cd9d7a9a55532af8
7232	PASART-45-AM	Pasto Artificial 45 mm de altura 850grs Color Amarillo	publish	pasto-artificial-45-mm-de-altura-850grs-color-amarillo		missing		Alto: 20 mm; Peso: 850 g; Color: Amarillo C/I Pasto artificial tipo Natur Fibrilado	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	c6868defab5e55092cbd792578d0c12f60b1b548e79fa958dc67929f8375ff47
7233	PASART-45-RO	Pasto Artificial 45 mm de altura 850grs Color Rojo	publish	pasto-artificial-45-mm-de-altura-850grs-color-rojo		missing		Alto: 20 mm; Peso: 850 g; Color: Rojo C/I Pasto artificial tipo Natur Fibrilado	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	6f56badd734c0e0d53b7bb13172403bdd5532de2e08418e7f1caeaeb97aa09d9
7235	PASART-45-AZ	Pasto Artificial 45 mm de altura 850grs Color Azul	publish	pasto-artificial-45-mm-de-altura-850grs-color-azul		missing		Alto: 20 mm; Peso: 850 g; Color: Azul C/I Pasto artificial tipo Natur Fibrilado	3	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	3fd4e1547cd314f6d9633fc470bfd1e303be6af448e967913b2934d5fee4e8f2
7243	PTJ-MGB-220	Dexia Bote con iluminacion	publish	dexia-bote-con-iluminacion		missing		Largo: 0.5 m; Ancho: 0.4 m; Alto: 0.90 m; Material: Lámina y luz LED Bote para basura con carátulas intercambiables y personalizables e iluminación interior	4	structured	post_excerpt	high	missing_description	no		e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	e883cfe6bf506c0e406ea9bb04516c0184c0744dce725c8bb23726952cdec815
7254	PGR-50	Piso de Loseta de Caucho Rojo Chispa	publish	piso-de-caucho-rojo-chispa		missing		Largo: 0.50 cm; Ancho: 0.50 cm; Alto: 1.15 cm / 2.5 cm /4 cm; Color: Rojo Chispa	4	structured	post_excerpt	medium	missing_description	yes	possible_unit_inconsistency	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	8f120c1756bb7ab594fdec6ae5410f8e08c37834c3998b54a88e35b80e7bf0bf
7255	PGN-60	Piso de Loseta de Caucho Negro Chispa	publish	piso-de-caucho-negro-chispa		missing		Largo: 0.50 cm; Ancho: 0.50 cm; Alto: 1.15 cm / 2.5 cm /4 cm; Color: Negro Chispa	4	structured	post_excerpt	medium	missing_description	yes	possible_unit_inconsistency	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	409e7d88573614fdbdd25fa8eb085546c56cb28112c0a2ff0561504c45f3b1d3
