document_key	relative_path	repository_path	document_type	mime_type	extension	bytes	sha256	canonical_url	attachment_ids	product_ids	product_skus	relation_types
2021/12/MTC-118-Archivo-2D-Rev.0.zip	2021/12/MTC-118-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/MTC-118-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	474640	92365b5f909e2143239db688e9b04bc8d9fad0aefad5b31425ff8b7ef0e366a9	https://www.productosjumbo.com/wp-content/uploads/2021/12/MTC-118-Archivo-2D-Rev.0.zip	21638	6872	TEM-PL-02-20	content_url
2021/12/MTN-112-9.0-Archivo-2D-Rev.0.zip	2021/12/MTN-112-9.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/MTN-112-9.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	472464	f180fce52d4ef885b713f39ad9043a01463a525c5cd55ffc2a87b93294808d98	https://www.productosjumbo.com/wp-content/uploads/2021/12/MTN-112-9.0-Archivo-2D-Rev.0.zip	21657	6876	TEM-PR-04-20	content_url
2021/12/MTN-217-Archivo-2D-Rev.0.zip	2021/12/MTN-217-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/MTN-217-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	101189	20cf4939449934c14c8395cebdafa2e8d24c2ba928e9a2246c4f84376aefecf7	https://www.productosjumbo.com/wp-content/uploads/2021/12/MTN-217-Archivo-2D-Rev.0.zip	21678	6860	TEM-PL-03-00	content_url
2021/12/MTT-113-10.0-Archivo-2D-Rev.0.zip	2021/12/MTT-113-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/MTT-113-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	434376	fb833fa48e1193d6036336de8e82156fa25cb83fcb3172c261d4550d64b3521d	https://www.productosjumbo.com/wp-content/uploads/2021/12/MTT-113-10.0-Archivo-2D-Rev.0.zip	21639	7749	TEM-PR-07-00	content_url
2021/12/PIV-111-Archivo-2D-Rev.0.zip	2021/12/PIV-111-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PIV-111-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	77628	4ba3456dd9a0f20df3bdaa32d54714722c0f585f1ad51c416ac9b9ab5a8d82bd	https://www.productosjumbo.com/wp-content/uploads/2021/12/PIV-111-Archivo-2D-Rev.0.zip	21679	7081	PAS-00-01-00	content_url
2021/12/PPC-112-10.0-Archivo-2D-Rev.0.zip	2021/12/PPC-112-10.0-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PPC-112-10.0-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	186251	6ee9984ce8d2e004c1fcee2c30983e395fb4389276869eb8b40e0b568634f798	https://www.productosjumbo.com/wp-content/uploads/2021/12/PPC-112-10.0-Archivo-2D-Rev.0.zip	21680	7077	COL-CR-03-00	content_url
2021/12/PPN-122-Archivo-2D-Rev.0.zip	2021/12/PPN-122-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PPN-122-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	104579	e5345fad6a86ced5a7e91f8d1c499deb534823f2b1b05a8a648970ea01452b94	https://www.productosjumbo.com/wp-content/uploads/2021/12/PPN-122-Archivo-2D-Rev.0.zip	21662	7089	PAS-00-03-00	content_url
2021/12/PTJ-118-Archivo-2D-Rev.0.zip	2021/12/PTJ-118-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PTJ-118-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	113789	ca446fdf651d900dccff2a5599f8ce4bec853e6855db070b0bcfa44400d9d45c	https://www.productosjumbo.com/wp-content/uploads/2021/12/PTJ-118-Archivo-2D-Rev.0.zip	21611	7430	ALA-PT-01-00	content_url
2021/12/PTJ-219-Archivo-2D-Rev.0.zip	2021/12/PTJ-219-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PTJ-219-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	44050	ff8b6c1734e2a63fe577ca32cc0441f33c118e4103c1b92dc3c85f93c1195949	https://www.productosjumbo.com/wp-content/uploads/2021/12/PTJ-219-Archivo-2D-Rev.0.zip	21683	7446	BAN-PT-05-00	content_url
2021/12/PTJ-617-Archivo-2D-Rev.0.zip	2021/12/PTJ-617-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PTJ-617-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	36696	e9a87fae8beacf3fcd676a4e8c823b7d44214ec616995c368c2f0a6d1e28ccf5	https://www.productosjumbo.com/wp-content/uploads/2021/12/PTJ-617-Archivo-2D-Rev.0.zip	21612	7425	PIL-PT-02-00	content_url
2021/12/PTJ-BL-Archivo-2D-Rev.0.zip	2021/12/PTJ-BL-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PTJ-BL-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	82718	238900b83edb9736417be95cd51e0d20cb4488f8ae632c96193f530453f338ff	https://www.productosjumbo.com/wp-content/uploads/2021/12/PTJ-BL-Archivo-2D-Rev.0.zip	21613	7442	BAN-PT-06-00	content_url
2021/12/PTJ-MIS-320-Archivo-2D-Rev.0.zip	2021/12/PTJ-MIS-320-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/PTJ-MIS-320-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	23907	98ffd9cce144ed34010cff035133b3e74afc6dfe2e045a4a8ee91dd39b446bee	https://www.productosjumbo.com/wp-content/uploads/2021/12/PTJ-MIS-320-Archivo-2D-Rev.0.zip	21663	7044	MES-PT-02-00	content_url
2021/12/RPL-518-Archivo-2D-Rev.0.zip	2021/12/RPL-518-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/RPL-518-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	75313	2105495fc00e39a24e509ae6fbb15d5163572bd3a3100cfed072839667676b2d	https://www.productosjumbo.com/wp-content/uploads/2021/12/RPL-518-Archivo-2D-Rev.0.zip	21665	7009	RES-PL-04-00	content_url
2021/12/RPP-112-Archivo-2D-Rev.0.zip	2021/12/RPP-112-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/RPP-112-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	80585	5917ccb243384f7a025ef1096f42745a97da233bc638069d0867e464da7459ce	https://www.productosjumbo.com/wp-content/uploads/2021/12/RPP-112-Archivo-2D-Rev.0.zip	21685	7017	RES-PP-01-00	content_url
2021/12/SB-5-1-2D-Archivo-2D-Rev.0.zip	2021/12/SB-5-1-2D-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/SB-5-1-2D-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	72276	c8037c85b77195752281ce0e0fd74c8d90b349936d58b73c46250fc857a82c12	https://www.productosjumbo.com/wp-content/uploads/2021/12/SB-5-1-2D-Archivo-2D-Rev.0.zip	21640	7043	SUB-00-01-02	content_url
2021/12/SB-5-Archivo-2D-Rev.0.zip	2021/12/SB-5-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/SB-5-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	25663	2a1fb55280a6396b6603aad3337392dada45c4f6de0e03183455aaf17411419c	https://www.productosjumbo.com/wp-content/uploads/2021/12/SB-5-Archivo-2D-Rev.0.zip	21686	7039	SUB-00-01-01	content_url
2021/12/SB-115-1-Archivo-2D-Rev.0.zip	2021/12/SB-115-1-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/SB-115-1-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	86257	9b967b132bdd96d1f8b18c465999c96392760f63eff3a2bba41093db1c6494c5	https://www.productosjumbo.com/wp-content/uploads/2021/12/SB-115-1-Archivo-2D-Rev.0.zip	21641	7066	SUB-00-02-02	content_url
2021/12/SB-115-Archivo-2D-Rev.0.zip	2021/12/SB-115-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/SB-115-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	83988	ec734b36b684f2ffdeb9e814cbdff3a635a1bf76c8d31889afe7e0bc285d5cfa	https://www.productosjumbo.com/wp-content/uploads/2021/12/SB-115-Archivo-2D-Rev.0.zip	21614	7060	SUB-00-02-01	content_url
2021/12/TOR-111-Archivo-2D-Rev.0.zip	2021/12/TOR-111-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2021/12/TOR-111-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	144610	23c6fdabe98fbac7870af727613c03da3ce2f5d29e29d1e0fc6fa44e96996379	https://www.productosjumbo.com/wp-content/uploads/2021/12/TOR-111-Archivo-2D-Rev.0.zip	21687	6944	TRE-TM-05-00	content_url
2022/04/EL-118-4C-Ficha-Tecnica-REV-1.pdf	2022/04/EL-118-4C-Ficha-Tecnica-REV-1.pdf	media/production/documents/uploads/2022/04/EL-118-4C-Ficha-Tecnica-REV-1.pdf	technical_sheet	application/pdf	.pdf	764034	c8395620f16c03ef89825d3841722ec0d647928f91d70932e5d473fae5a333d7	https://www.productosjumbo.com/wp-content/uploads/2022/04/EL-118-4C-Ficha-Tecnica-REV-1.pdf	22916	7383	EL-118-4C	content_url
2022/04/EL-619-4C-Ficha-Tecnica-REV-1.pdf	2022/04/EL-619-4C-Ficha-Tecnica-REV-1.pdf	media/production/documents/uploads/2022/04/EL-619-4C-Ficha-Tecnica-REV-1.pdf	technical_sheet	application/pdf	.pdf	825317	7afee4b84e8780e07e8923bcd6b88de39c5705a559404b1f5673726049892a84	https://www.productosjumbo.com/wp-content/uploads/2022/04/EL-619-4C-Ficha-Tecnica-REV-1.pdf	22919	7395	EL-619-4C	content_url
2022/04/EL-1619-4C-Ficha-Tecnica-REV-1.pdf	2022/04/EL-1619-4C-Ficha-Tecnica-REV-1.pdf	media/production/documents/uploads/2022/04/EL-1619-4C-Ficha-Tecnica-REV-1.pdf	technical_sheet	application/pdf	.pdf	745174	2323ec9ddee7ec312b8c0088ee456020b477f077051d3d84f992e440103aa8e3	https://www.productosjumbo.com/wp-content/uploads/2022/04/EL-1619-4C-Ficha-Tecnica-REV-1.pdf	22923	7407	EL-1619-4C	content_url
2022/06/AEM-914-Archivo-2D-Rev.0.zip	2022/06/AEM-914-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/06/AEM-914-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	48450	474cc464955a3b872e67d32cceace3fb491433725f85ebeb21f7f602e9c54563	https://www.productosjumbo.com/wp-content/uploads/2022/06/AEM-914-Archivo-2D-Rev.0.zip	23209	6037	EJE-BA-12-00	content_url
2022/06/AEM-914-Ficha-Tecnica-REV.0.pdf	2022/06/AEM-914-Ficha-Tecnica-REV.0.pdf	media/production/documents/uploads/2022/06/AEM-914-Ficha-Tecnica-REV.0.pdf	technical_sheet	application/pdf	.pdf	728423	8a7bf97400ff98e52634cd02b0c0b5f3363e515fa6eb0ce10352cf0389cfb14d	https://www.productosjumbo.com/wp-content/uploads/2022/06/AEM-914-Ficha-Tecnica-REV.0.pdf	23210	6037	EJE-BA-12-00	content_url
2022/06/AEP-318-Archivo-2D-Rev.0.zip	2022/06/AEP-318-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/06/AEP-318-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	131798	5a750a99c2d74c5315a06095f1857ff42d2bc222cb8fa1abacfd29725f929c5f	https://www.productosjumbo.com/wp-content/uploads/2022/06/AEP-318-Archivo-2D-Rev.0.zip	23214	6470	EJE-PE-02-00	content_url
2022/06/AEP-318-Ficha-Tecnicarev-0.pdf	2022/06/AEP-318-Ficha-Tecnicarev-0.pdf	media/production/documents/uploads/2022/06/AEP-318-Ficha-Tecnicarev-0.pdf	technical_sheet	application/pdf	.pdf	734319	1df9e925fe14f7a01340e3ebb8d97f9758acdcb082d56a43274c67c895467999	https://www.productosjumbo.com/wp-content/uploads/2022/06/AEP-318-Ficha-Tecnicarev-0.pdf	23213	6470	EJE-PE-02-00	content_url
2022/06/AEP-418-Archivo-2D-Rev.0.zip	2022/06/AEP-418-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/06/AEP-418-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	58683	cc09fa453011b751ec60f1045d3b2e70dca0acc0869d6726eccc46a42d2eeea6	https://www.productosjumbo.com/wp-content/uploads/2022/06/AEP-418-Archivo-2D-Rev.0.zip	23216	6465	EJE-PE-01-00	content_url
2022/06/AEP-418-Ficha-Tecnica-REV-0.pdf	2022/06/AEP-418-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/06/AEP-418-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	668416	9cfc657f28de1f05aca5deed74af089108f4cc4c29fd717c1bbef211de7b9cfc	https://www.productosjumbo.com/wp-content/uploads/2022/06/AEP-418-Ficha-Tecnica-REV-0.pdf	23215	6465	EJE-PE-01-00	content_url
2022/07/AED-001-Archivo-2D-Rev.0.zip	2022/07/AED-001-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/07/AED-001-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	178667	a58a3cadaa75b89eb7bd4ea3325db37980749504a93318c48c1e3f64596062ec	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-001-Archivo-2D-Rev.0.zip	23388	6181	EJE-FO-05-00	content_url
2022/07/AED-001-Ficha-Tecnica-REV-0.pdf	2022/07/AED-001-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/07/AED-001-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	692894	d8c0ce529837949a2ac6a1c01b60a7b2ba2c16e7cd2d67eb0c943e589d923d87	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-001-Ficha-Tecnica-REV-0.pdf	23387	6181	EJE-FO-05-00	content_url
2022/07/AED-002-Archivo-2D-Rev.0.zip	2022/07/AED-002-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/07/AED-002-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	206688	e1f2aba5cb97d31f6f36cb8f3a99694511f9de5a3bc0b0b8a62c55e972643a26	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-002-Archivo-2D-Rev.0.zip	23390	6185	EJE-FO-09-00	content_url
2022/07/AED-002-Ficha-Tecnica-REV-0.pdf	2022/07/AED-002-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/07/AED-002-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	703254	94944f6ee6f2b2bf0b9c9c0bb5900c0b40ad20f6c1f0cf8beb588ed15f74a012	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-002-Ficha-Tecnica-REV-0.pdf	23389	6185	EJE-FO-09-00	content_url
2022/07/AED-007-Archivo-2D-Rev.0.zip	2022/07/AED-007-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/07/AED-007-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	268986	a4482de2309ca2cc546cb5670edc0ce892bcff05ef1fb9c28dc78ec91f6ebf19	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-007-Archivo-2D-Rev.0.zip	23392	6203	EJE-FO-01-00	content_url
2022/07/AED-007-Ficha-Tecnica-REV-0.pdf	2022/07/AED-007-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/07/AED-007-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	671838	73b1f68609be3cccac2a49212be531918b0a91b226383d351c470d7dee69495e	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-007-Ficha-Tecnica-REV-0.pdf	23391	6203	EJE-FO-01-00	content_url
2022/07/AED-010-Archivo-2D-Rev.0.zip	2022/07/AED-010-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/07/AED-010-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	65566	d922d2450e8b4c5f347798b0348c347ad8c5989f1f7b3e4c1c192e2aca64bb5d	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-010-Archivo-2D-Rev.0.zip	23395	6194	EJE-FO-03-00	content_url
2022/07/AED-010-Ficha-Tecnica-REV-0.pdf	2022/07/AED-010-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/07/AED-010-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	906853	e5a6ced397d56727d8308caf923d375bba94190d2106716e97b7f4bb3908b078	https://www.productosjumbo.com/wp-content/uploads/2022/07/AED-010-Ficha-Tecnica-REV-0.pdf	23396	6194	EJE-FO-03-00	content_url
2022/07/AEF-0212-3-Archivo-2D-Rev.0.zip	2022/07/AEF-0212-3-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/07/AEF-0212-3-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	204357	b0d533905666611367a1047bb51acfad2d507c9c4166c8b1f92707ba783860a4	https://www.productosjumbo.com/wp-content/uploads/2022/07/AEF-0212-3-Archivo-2D-Rev.0.zip	23404	6047	EJE-BA-01-00	content_url
2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	738519	1e86830183c78410c4a00a3f5a4c1005cf3df5ec869de3011a35e3ee5499e513	https://www.productosjumbo.com/wp-content/uploads/2022/07/AEF-0212-3-Ficha-Tecnica-REV-0.pdf	23405	6047	EJE-BA-01-00	content_url
2022/07/AEF-215-DC-Archivo-2D-Rev.0.zip	2022/07/AEF-215-DC-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/07/AEF-215-DC-Archivo-2D-Rev.0.zip	drawing_2d_package	application/zip	.zip	74370	38aad8d04d20f9b8fd80e1876d7c7fbcd5728550c73c62e126376cc58a9e01fd	https://www.productosjumbo.com/wp-content/uploads/2022/07/AEF-215-DC-Archivo-2D-Rev.0.zip	23407	6564	EJE-IN-09-00	content_url
2022/07/AEF-215-DC-Ficha-Tecnica-REV-0.pdf	2022/07/AEF-215-DC-Ficha-Tecnica-REV-0.pdf	media/production/documents/uploads/2022/07/AEF-215-DC-Ficha-Tecnica-REV-0.pdf	technical_sheet	application/pdf	.pdf	794471	6aaf92cf1239eea264d64addf15e268042248e27536084f773c7a6110d85fdfd	https://www.productosjumbo.com/wp-content/uploads/2022/07/AEF-215-DC-Ficha-Tecnica-REV-0.pdf	23406	6564	EJE-IN-09-00	content_url
2022/07/INOX-517-B-Archivo-2D-Rev-0.zip	2022/07/INOX-517-B-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/INOX-517-B-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	42144	96736ae2d0768d4f6d2778902b54d707729d5298e4a02a62eed3b3055d2d7515	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-517-B-Archivo-2D-Rev-0.zip	23437	6513	INOX-517B	content_url
2022/07/INOX-BOL-118P-Archivo-2D-Rev-0.zip	2022/07/INOX-BOL-118P-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/INOX-BOL-118P-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	38061	342a2f1ba3d8b751078dbdb4fb2b9452f6bcdbe7ea0d34adc7ca2eda7b2481d5	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-BOL-118P-Archivo-2D-Rev-0.zip	23435	8363	BOL-IX-01-00	content_url
2022/07/INOX-BOL-118P-Ficha-Tecnica-Rev.-0.pdf	2022/07/INOX-BOL-118P-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/INOX-BOL-118P-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	848345	2f532d75687b6d9556e00870a46c19c888e3d599918193a72d47fa48991124d2	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-BOL-118P-Ficha-Tecnica-Rev.-0.pdf	23436	8363	BOL-IX-01-00	content_url
2022/07/INOX-BOL-618P-Archivo-2D-Rev-0.zip	2022/07/INOX-BOL-618P-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/INOX-BOL-618P-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	67394	ca90998b16ff1dfa9b782ed845ceab0d6187ac073aa1aa31c02fcd03e1dbd09a	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-BOL-618P-Archivo-2D-Rev-0.zip	23433	8364	BOL-IX-02-00	content_url
2022/07/INOX-BOL-618P-Ficha-Tecnica-Rev.-0.pdf	2022/07/INOX-BOL-618P-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/INOX-BOL-618P-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	644092	896e0c32c6a950bfac101a7ef1bccc7353e0d6d133cd2364021d77d55f78081f	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-BOL-618P-Ficha-Tecnica-Rev.-0.pdf	23434	8364	BOL-IX-02-00	content_url
2022/07/INOX-MUO-0212-Archivo-2D-Rev-0.zip	2022/07/INOX-MUO-0212-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/INOX-MUO-0212-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	40614	832901f3995bbe9b0de18015a422c04c15b0d1f476737002cbcec2e7517a619c	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-MUO-0212-Archivo-2D-Rev-0.zip	23431	6520	BOT-IX-02-00	content_url
2022/07/INOX-MUO-0212-Fichas-Tecnicas-Rev.-0.pdf	2022/07/INOX-MUO-0212-Fichas-Tecnicas-Rev.-0.pdf	media/production/documents/uploads/2022/07/INOX-MUO-0212-Fichas-Tecnicas-Rev.-0.pdf	technical_pdf	application/pdf	.pdf	678888	747a8be1279c0d1d47b42035ebf7f9aabafc9add9f442ce36004c7ccfcb799bf	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-MUO-0212-Fichas-Tecnicas-Rev.-0.pdf	23432	6520	BOT-IX-02-00	content_url
2022/07/INOX-MUO-718-Archivo-2D-Rev-0.zip	2022/07/INOX-MUO-718-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/INOX-MUO-718-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	25053	8f15827a80109fb7cc14f432c875b8c80b9a9c0857952e44bc880e47f02c3760	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-MUO-718-Archivo-2D-Rev-0.zip	23438	8361	BOT-IX-01-00	content_url
2022/07/INOX-MUO-718-Ficha-Tecnica-Rev.-0.pdf	2022/07/INOX-MUO-718-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/INOX-MUO-718-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	679969	fefd546d403a9ffd29a02d675e19d5c4b5dbdf18da16bf8da7d30b109517426d	https://www.productosjumbo.com/wp-content/uploads/2022/07/INOX-MUO-718-Ficha-Tecnica-Rev.-0.pdf	23439	8361	BOT-IX-01-00	content_url
2022/07/MGA-220-Archivo-2D-Rev-0.zip	2022/07/MGA-220-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/MGA-220-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	177286	3b4565eb857258c8c1741ef925e72a1dc8930301545aaa646363f21fcb928f56	https://www.productosjumbo.com/wp-content/uploads/2022/07/MGA-220-Archivo-2D-Rev-0.zip	23429	22370	COL-00-01-00	content_url
2022/07/MGA-220-Ficha-Tecnica-Rev.-0.pdf	2022/07/MGA-220-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/MGA-220-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	794837	04269f5069684db7de6e9f22b91f9ef1f0f2ac4d0c0f1fc0a0a558417c2f7c51	https://www.productosjumbo.com/wp-content/uploads/2022/07/MGA-220-Ficha-Tecnica-Rev.-0.pdf	23430	22370	COL-00-01-00	content_url
2022/07/MGM-120-1A-Archivo-2D-Rev-0.zip	2022/07/MGM-120-1A-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/MGM-120-1A-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	984998	4f54797a67e05e7dab37523530f745d012f873c722c1ee54ab58ef25a2504c64	https://www.productosjumbo.com/wp-content/uploads/2022/07/MGM-120-1A-Archivo-2D-Rev-0.zip	23427	22393	MES-LP-04-00	content_url
2022/07/MGM-120-1A-Ficha-Tecnica-Rev.-0.pdf	2022/07/MGM-120-1A-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/MGM-120-1A-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	852924	be94aca73915da33d5b7a15c239ca6177456d4febc85abbdf9bab7537549a288	https://www.productosjumbo.com/wp-content/uploads/2022/07/MGM-120-1A-Ficha-Tecnica-Rev.-0.pdf	23428	22393	MES-LP-04-00	content_url
2022/07/MMA-117-Archivo-2D-Rev-0.zip	2022/07/MMA-117-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/MMA-117-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	26342	e185a452ad320571e77c03346772717884c4f54661071bbd1277f32fd8bbd57d	https://www.productosjumbo.com/wp-content/uploads/2022/07/MMA-117-Archivo-2D-Rev-0.zip	23425	6506	MMA-117	content_url
2022/07/MMA-117-Ficha-Tecnica-Rev.-0.pdf	2022/07/MMA-117-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/MMA-117-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	534601	a0371812fb1440e65c09881641c7e6f97e1999971a246d24faceac7abd356ad6	https://www.productosjumbo.com/wp-content/uploads/2022/07/MMA-117-Ficha-Tecnica-Rev.-0.pdf	23426	6506	MMA-117	content_url
2022/07/MMA-217-Archivo-2D-Rev-0.zip	2022/07/MMA-217-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/MMA-217-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	37704	a29cb9504e571d65901fc79c91fb76e3c61cf8b33102387518773a99f3418852	https://www.productosjumbo.com/wp-content/uploads/2022/07/MMA-217-Archivo-2D-Rev-0.zip	23424	6507	MMA-217	content_url
2022/07/MMA-217-Ficha-Tecnica-Rev.-0.pdf	2022/07/MMA-217-Ficha-Tecnica-Rev.-0.pdf	media/production/documents/uploads/2022/07/MMA-217-Ficha-Tecnica-Rev.-0.pdf	technical_sheet	application/pdf	.pdf	593408	a9f52e1fa3b5ef544442d046f35c761f052f3c5c6619e6d88862fe1d2a870bd5	https://www.productosjumbo.com/wp-content/uploads/2022/07/MMA-217-Ficha-Tecnica-Rev.-0.pdf	23423	6507	MMA-217	content_url
2022/07/MPVC-1-2D-Archivo-2D-Rev-0.zip	2022/07/MPVC-1-2D-Archivo-2D-Rev-0.zip	media/production/documents/uploads/2022/07/MPVC-1-2D-Archivo-2D-Rev-0.zip	drawing_2d_package	application/zip	.zip	45723	601b63a5ce4c1b9bddfd96e18c396a3f92253182ef8afc24f7d92e64fd62812a	https://www.productosjumbo.com/wp-content/uploads/2022/07/MPVC-1-2D-Archivo-2D-Rev-0.zip	23418	8345	MES-PV-01-00	content_url
