product_id	product_sku	product_name	product_status	document_type	document_key	relative_path	repository_path	mime_type	bytes	sha256	attachment_ids	attachment_titles	relation_types	canonical_url
6267	BOT-00-05-00	BOTE CUADRADO	publish	drawing_2d_package	2022/08/MUO-519-Archivo-2D-Rev.0.zip	2022/08/MUO-519-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUO-519-Archivo-2D-Rev.0.zip	application/zip	269001	fb1bb5eec80460c7cfb314b4fcc550851af82dca53b26701156b30e7873210bd	23775	MUO-519 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUO-519-Archivo-2D-Rev.0.zip
6267	BOT-00-05-00	BOTE CUADRADO	publish	technical_sheet	2022/08/MUO-519-Ficha-Tecnica-rev-0.pdf	2022/08/MUO-519-Ficha-Tecnica-rev-0.pdf	media/production/documents/uploads/2022/08/MUO-519-Ficha-Tecnica-rev-0.pdf	application/pdf	702259	f252a87015a1ee6e5449b7980afb95785bacd6a7c644e62edd06773d29d2ee85	23557	MUO-519 (Ficha Tecnica) (rev 0)	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUO-519-Ficha-Tecnica-rev-0.pdf
6283	BAN-00-09-00	BANCA HIMALAYA	publish	technical_pdf	2021/01/BAN-711-BANCA-HIMALAYA.pdf	2021/01/BAN-711-BANCA-HIMALAYA.pdf	media/production/documents/uploads/2021/01/BAN-711-BANCA-HIMALAYA.pdf	application/pdf	555537	fd42e86141e3cbf3ffe54645c2c50ef56ff544509479b4f284548265b239650c	8311	BAN-711 BANCA HIMALAYA	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/BAN-711-BANCA-HIMALAYA.pdf
6285	EJE-EST-02-00	Ejercitador Pasamanos Y 6 Postes	publish	drawing_2d_package	2022/08/AID-818-Archivo-2D-Rev.0.zip	2022/08/AID-818-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/AID-818-Archivo-2D-Rev.0.zip	application/zip	309949	64d0b0bf17787e5f3cf15fedb82a7497511cdb864a579ef34e78f1e9d4e88655	23697	AID-818 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/AID-818-Archivo-2D-Rev.0.zip
6288	BAN-LP-07-00	BANCA EVEREST	publish	technical_pdf	2021/01/BF-112-BANCA-EVEREST.pdf	2021/01/BF-112-BANCA-EVEREST.pdf	media/production/documents/uploads/2021/01/BF-112-BANCA-EVEREST.pdf	application/pdf	1012462	27595eb86da7ff37a6da3b4bd8cefc9ef6a89e0cf21e148db327dd702cc5187a	8266	BF-112 BANCA EVEREST	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/BF-112-BANCA-EVEREST.pdf
6293	BAN-PP-01-00	BANCA PMP PLASTIMADERA	publish	technical_pdf	2021/01/BF-165-BANCA-PVC.pdf	2021/01/BF-165-BANCA-PVC.pdf	media/production/documents/uploads/2021/01/BF-165-BANCA-PVC.pdf	application/pdf	873703	14e0894f72aec3f9b206f1db947946ab48bd15368f3605d578355769d661ecc0	8267	BF-165 BANCA PVC	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/BF-165-BANCA-PVC.pdf
6299	BAN-PM-04-00	BANCA TÁCANA	publish	technical_pdf	2021/01/MUA-116-BANCA-TACANA.pdf	2021/01/MUA-116-BANCA-TACANA.pdf	media/production/documents/uploads/2021/01/MUA-116-BANCA-TACANA.pdf	application/pdf	584627	ff41ffe886cf9c964046bbff23f819b2726a80a2d6bf1a9e8bef20aee5e71d2d	8275	MUA-116 BANCA TACANÁ	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-116-BANCA-TACANA.pdf
6312	BAN-LP-06-00	BANCA CIRCULAR	publish	technical_pdf	2021/01/MUA-519-BANCA-CURVA.pdf	2021/01/MUA-519-BANCA-CURVA.pdf	media/production/documents/uploads/2021/01/MUA-519-BANCA-CURVA.pdf	application/pdf	542177	c4886f155df6101bc2b30cbb48579e023af11786fd0fdba9c222af979cd83547	8288	MUA-519 BANCA CURVA	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-519-BANCA-CURVA.pdf
6318	BAN-00-01-00	BANCA LOA LAMINA	publish	technical_sheet	2022/08/MUA-517-A-Ficha-Tecnica-Rev-0.pdf	2022/08/MUA-517-A-Ficha-Tecnica-Rev-0.pdf	media/production/documents/uploads/2022/08/MUA-517-A-Ficha-Tecnica-Rev-0.pdf	application/pdf	759358	3efa8db41a64e6561d27419e17b509af7552fa9dd5b3bdcec796c6147369729b	23543	MUA-517 A (Ficha Tecnica) (Rev 0)	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUA-517-A-Ficha-Tecnica-Rev-0.pdf
6318	BAN-00-01-00	BANCA LOA LAMINA	publish	drawing_2d_package	2022/08/MUA-517A-Archivo-2D-Rev.0.zip	2022/08/MUA-517A-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUA-517A-Archivo-2D-Rev.0.zip	application/zip	257995	6751cb22bd404d871ee0294465e0f515f4a955eb8c16d752aeb364c9478e544f	23763	MUA-517A (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUA-517A-Archivo-2D-Rev.0.zip
6324	BAN-PP-08-00	BANCA LOA PLASTIMADERA	publish	technical_pdf	2021/01/MUA-517-B-BANCA-LOA-B.pdf	2021/01/MUA-517-B-BANCA-LOA-B.pdf	media/production/documents/uploads/2021/01/MUA-517-B-BANCA-LOA-B.pdf	application/pdf	830974	9ac3835cff6abe86c888b5f91227ce9b62f637c3602e8351fcb4eac8723b9b53	8272	MUA- 517 B BANCA LOA B	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-517-B-BANCA-LOA-B.pdf
6330	BAN-LP-04-00	BANCA AKIER	publish	technical_pdf	2021/01/MUA-1013-BANCA-AKIER.pdf	2021/01/MUA-1013-BANCA-AKIER.pdf	media/production/documents/uploads/2021/01/MUA-1013-BANCA-AKIER.pdf	application/pdf	957971	33523fc5b11dbbc0381f300fea76361835cb3a5e09997cb3747a3fecaee5407d	8303	MUA-1013 BANCA AKIER	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-1013-BANCA-AKIER.pdf
6335	BAN-LP-03-00	BANCA PALERMO	publish	technical_pdf	2021/01/MUA-1212-BANCA-PALERMO.pdf	2021/01/MUA-1212-BANCA-PALERMO.pdf	media/production/documents/uploads/2021/01/MUA-1212-BANCA-PALERMO.pdf	application/pdf	1049990	426b0d17955d303a40bcdfa58cb5089256b249467606d15778f0439b3ed162dd	8306	MUA-1212 BANCA PALERMO	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-1212-BANCA-PALERMO.pdf
6341	BAN-IN-01-00	BANCA LOGAN INCLUSIVA	publish	technical_pdf	2021/01/MUA-1015DC-BANCA-LOGAN.pdf	2021/01/MUA-1015DC-BANCA-LOGAN.pdf	media/production/documents/uploads/2021/01/MUA-1015DC-BANCA-LOGAN.pdf	application/pdf	828419	95994f96a6f6cc00ecd50ed70e399e421661e251383ad207d40dadfec2d33f0c	8305	MUA-1015DC BANCA LOGAN	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-1015DC-BANCA-LOGAN.pdf
6345	EJE-ID-30-00	Ejercitador Barras Dominadas Y 3 Postes (AID-1918)	private	drawing_2d_package	2022/08/AID-1918-Archivo-2D-Rev.0.zip	2022/08/AID-1918-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/AID-1918-Archivo-2D-Rev.0.zip	application/zip	197453	84dbe37ea384ce4cc3f61a7554e4d16a642787aec910efeae424a6cf31bc1797	23710	AID-1918 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/AID-1918-Archivo-2D-Rev.0.zip
6346	BAN-00-07-00	BANCA ALPES	publish	technical_pdf	2021/01/MUA-512-BANCA-ALPES.pdf	2021/01/MUA-512-BANCA-ALPES.pdf	media/production/documents/uploads/2021/01/MUA-512-BANCA-ALPES.pdf	application/pdf	500595	7c7724c3133b667872fa9def147bde9f8b72593afa2f2abea4d2e4c24dc80759	8284	MUA-512 BANCA ALPES	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-512-BANCA-ALPES.pdf
6350	BAN-00-05-00	BANCA PISSIS	publish	technical_pdf	2021/01/MUA-617-BANCA-CON-APARCABICICLETAS-PISSIS.pdf	2021/01/MUA-617-BANCA-CON-APARCABICICLETAS-PISSIS.pdf	media/production/documents/uploads/2021/01/MUA-617-BANCA-CON-APARCABICICLETAS-PISSIS.pdf	application/pdf	578480	36928527b578b065555393452764fe43a5482782fe1104f8f28ee6c79528f7a8	8233	MUA-617 BANCA CON APARCABICICLETAS PISSIS	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-617-BANCA-CON-APARCABICICLETAS-PISSIS.pdf
6353	EJE-ID-32-00	EJERCITADOR JUMP BOX	publish	drawing_2d_package	2022/08/AID-2218-Archivo-2D-Rev.0.zip	2022/08/AID-2218-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/AID-2218-Archivo-2D-Rev.0.zip	application/zip	331908	0bcaf73af9f88505a0a0ea5912c121e2df99584f9ae608773e882afa01b62197	23712	AID-2218 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/AID-2218-Archivo-2D-Rev.0.zip
6354	BAN-PM-07-00	BANCA BARCENA	publish	technical_pdf	2021/01/MUA-317-BANCA-BARCENA.pdf	2021/01/MUA-317-BANCA-BARCENA.pdf	media/production/documents/uploads/2021/01/MUA-317-BANCA-BARCENA.pdf	application/pdf	538932	1cb40f69a9b7185fd85f0b4e95560d7c8299953a2152d3d7ef2d41cf7bcb1bae	8279	MUA-317 BANCA BÁRCENA	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-317-BANCA-BARCENA.pdf
6360	BAN-PM-05-00	BANCA PARA BOLERO	publish	technical_pdf	2021/01/BBP-216-BANCA-PARA-BOLERO.pdf	2021/01/BBP-216-BANCA-PARA-BOLERO.pdf	media/production/documents/uploads/2021/01/BBP-216-BANCA-PARA-BOLERO.pdf	application/pdf	626028	c4e9e98ca14769cba086f6d8a870217e90250dbba1ec8a455d28c1ecbabfa90d	8265	BBP-216 BANCA PARA BOLERO	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/BBP-216-BANCA-PARA-BOLERO.pdf
6361	CIR-00-02-00	CIRCUITO CALISTENIA BASICO	publish	technical_sheet	2023/06/CIR-00-02-00-CONJUNTO-CALISTENIA-Ficha-Tecnica-REV.0.pdf	2023/06/CIR-00-02-00-CONJUNTO-CALISTENIA-Ficha-Tecnica-REV.0.pdf	media/production/documents/uploads/2023/06/CIR-00-02-00-CONJUNTO-CALISTENIA-Ficha-Tecnica-REV.0.pdf	application/pdf	769337	d6526aca541d3a60fd5274517a78b574440eaf35b4ddb2a8d8d3c847215afcec	25863	CIR-00-02-00 CONJUNTO CALISTENIA (Ficha Tecnica) REV.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/06/CIR-00-02-00-CONJUNTO-CALISTENIA-Ficha-Tecnica-REV.0.pdf
6364	CIR-00-03-00	CIRCUITO CALISTENIA COMPLETO	publish	drawing_2d_package	2022/08/CPD-218-Archivo-2D-Rev.0.zip	2022/08/CPD-218-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/CPD-218-Archivo-2D-Rev.0.zip	application/zip	264626	88e6ab7074c1237026e3aebf57eb86f80a02b8658b4641633fb2281ebcb162ea	23731	CPD-218 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/CPD-218-Archivo-2D-Rev.0.zip
6370	MES-LP-05-00	MESA RODAS CON TECHO CIRCULAR	publish	technical_pdf	2021/01/MUM-419-1-BANCA-FURNAS.pdf	2021/01/MUM-419-1-BANCA-FURNAS.pdf	media/production/documents/uploads/2021/01/MUM-419-1-BANCA-FURNAS.pdf	application/pdf	517743	61d6734d3b95567251441c61c8db8d41b3954ebfe3553abbe8bdb7e2f5ea0362	8310	MUM-419-1 BANCA FURNAS	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUM-419-1-BANCA-FURNAS.pdf
6374	BAN-PP-03-00	BANCA PUMORI PLASTIMADERA	publish	technical_pdf	2021/01/MUA-915-BANCA-PUMORI.pdf	2021/01/MUA-915-BANCA-PUMORI.pdf	media/production/documents/uploads/2021/01/MUA-915-BANCA-PUMORI.pdf	application/pdf	673985	3bc9185f0adbefde1215181fc5c379850f4e1de14c40a256bdfbb031a0c4909d	8301	MUA-915 BANCA PUMORI	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-915-BANCA-PUMORI.pdf
6389	BAN-00-02-00	BANCA VELETA	publish	technical_pdf	2021/01/MUA-118-BANCA-VELETA.pdf	2021/01/MUA-118-BANCA-VELETA.pdf	media/production/documents/uploads/2021/01/MUA-118-BANCA-VELETA.pdf	application/pdf	578627	0b315ab297b97bb83d85009e3e049a53998edba3dc69604dc01f29a8294558b2	8276	MUA-118 BANCA VELETA	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-118-BANCA-VELETA.pdf
6390	BAN-PP-09-00	BANCA MIKENO	publish	technical_pdf	2021/01/MUA-919-BANCA-MIKENO.pdf	2021/01/MUA-919-BANCA-MIKENO.pdf	media/production/documents/uploads/2021/01/MUA-919-BANCA-MIKENO.pdf	application/pdf	511068	6de882abc8bdc74d7fab6f8f420af85697291ef147ff4392a95f525dfa534e45	8302	MUA-919 BANCA MIKENO	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-919-BANCA-MIKENO.pdf
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	drawing_2d_package	2023/03/CIR-00-04-00-Archivo-2D-Rev.0.zip	2023/03/CIR-00-04-00-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-04-00-Archivo-2D-Rev.0.zip	application/zip	344467	52d36cb1045747dac0f517ed931d0faedb455cfb883bc71601e3285bacdbfb7e	25163	CIR-00-04-00 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-04-00-Archivo-2D-Rev.0.zip
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	technical_sheet	2023/03/CIR-00-04-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-04-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-04-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	852181	68940d250747c4e1e74fecd288755ac39fbaff74f3b6294e75c5e4c4a5d751c9	25162	CIR-00-04-00 (Ficha Tecnica) (Rev.0)	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-04-00-Ficha-Tecnica-Rev.0.pdf
6400	BAN-MS-03-01	BANCA TINDAYA SIN RESPALDO	publish	technical_pdf	2021/01/MUA-418-Banca-Aneto.pdf	2021/01/MUA-418-Banca-Aneto.pdf	media/production/documents/uploads/2021/01/MUA-418-Banca-Aneto.pdf	application/pdf	855033	182c89e52129e564ecba8a2659f1c3c70f3366d619e1389271e2c84cbccd944b	8271	MUA- 418 Banca Aneto	content_url	https://www.productosjumbo.com/wp-content/uploads/2021/01/MUA-418-Banca-Aneto.pdf
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	drawing_2d_package	2023/03/CIR-00-06-00-Archivo-2D-Rev.0.zip	2023/03/CIR-00-06-00-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-06-00-Archivo-2D-Rev.0.zip	application/zip	47441	7564aaf5de76289e077bb27ba6e0879ab907d4f79c50a2673e34e1898c55ea93	25348	CIR-00-06-00 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-06-00-Archivo-2D-Rev.0.zip
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	technical_sheet	2023/03/CIR-00-06-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-06-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-06-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	806234	e59867ab6a7acd89d3ddf8fb1bf8ef898885fd76e4527adc9f5889babb134e3f	25347	CIR-00-06-00 (Ficha Tecnica) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-06-00-Ficha-Tecnica-Rev.0.pdf
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	drawing_2d_package	2023/03/CIR-00-07-00-Archivo-2D-Rev.0.zip	2023/03/CIR-00-07-00-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-07-00-Archivo-2D-Rev.0.zip	application/zip	41041	4b3f9ec1f6bee6c7e1fec65355153fe9aeb6f9f21c90abd5708688cf1db54158	25350	CIR-00-07-00 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-07-00-Archivo-2D-Rev.0.zip
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	technical_sheet	2023/03/CIR-00-07-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-07-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-07-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	718897	d905e7252f8c1e18853f167677219cab8f88258beb8d3787e43e1d13f437543f	25349	CIR-00-07-00 (Ficha Tecnica) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-07-00-Ficha-Tecnica-Rev.0.pdf
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	drawing_2d_package	2023/03/CIR-00-08-00-Archivo-2D-Rev.0.zip	2023/03/CIR-00-08-00-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-08-00-Archivo-2D-Rev.0.zip	application/zip	72001	7516184519febca94d69718ad326360d4aca26f3a3f891c3c0d0974044287104	25352	CIR-00-08-00 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-08-00-Archivo-2D-Rev.0.zip
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	technical_sheet	2023/03/CIR-00-08-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-08-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-08-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	728793	9e5d8b157177b715bd55223e26c0782e7c178a42d0dcedcec9b9c913c4600293	25351	CIR-00-08-00 (Ficha Tecnica) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-08-00-Ficha-Tecnica-Rev.0.pdf
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	technical_sheet	2023/03/CIR-00-09-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-09-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-09-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	724499	11ba9a0d24f72af618458ad400a9875f9da78f968da4050c333128afc9b11922	25353	CIR-00-09-00 (Ficha Tecnica) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-09-00-Ficha-Tecnica-Rev.0.pdf
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	drawing_2d_package	2023/03/CIR-00-09-00Archivo-2D-Rev.0.zip	2023/03/CIR-00-09-00Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-09-00Archivo-2D-Rev.0.zip	application/zip	268478	fded64e5934fe42f8fa2283f149e69ea0ca1cff6be5f24d9b175ad0de62347a9	25354	CIR-00-09-00(Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-09-00Archivo-2D-Rev.0.zip
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	drawing_2d_package	2023/03/CIR-00-10-00-Archivo-2D-Rev.0.zip	2023/03/CIR-00-10-00-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-10-00-Archivo-2D-Rev.0.zip	application/zip	268245	845f72e4432df657dfbe965bb0a49f3adbaec87354e340c91d5cf946ab6597d6	25167	CIR-00-10-00 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-10-00-Archivo-2D-Rev.0.zip
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	technical_sheet	2023/03/CIR-00-10-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-10-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-10-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	769862	a04534412b93fdb8dbda50457e8a8a0c65bd04c0005a2aadd4eac340cdefad23	25166	CIR-00-10-00 (Ficha Tecnica) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-10-00-Ficha-Tecnica-Rev.0.pdf
6425	CIR-00-11-00	CIRCUITO NINJA	publish	drawing_2d_package	2023/03/CIR-00-11-00-Archivo-2D-Rev.0.zip	2023/03/CIR-00-11-00-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2023/03/CIR-00-11-00-Archivo-2D-Rev.0.zip	application/zip	426609	af9c30acd5d13775c23625ac8036c5b83f46319f8890f6e3cc289fcd193b6ab2	25356	CIR-00-11-00 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-11-00-Archivo-2D-Rev.0.zip
6425	CIR-00-11-00	CIRCUITO NINJA	publish	technical_sheet	2023/03/CIR-00-11-00-Ficha-Tecnica-Rev.0.pdf	2023/03/CIR-00-11-00-Ficha-Tecnica-Rev.0.pdf	media/production/documents/uploads/2023/03/CIR-00-11-00-Ficha-Tecnica-Rev.0.pdf	application/pdf	743466	ad083ecfce42d02b237b6fbfc5754d7a638d02a086ffbbb506719df7d74131b6	25355	CIR-00-11-00 (Ficha Tecnica) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2023/03/CIR-00-11-00-Ficha-Tecnica-Rev.0.pdf
6431	MES-PM-01-00	MESA DE PICNIC PLASTIMADERA	publish	drawing_2d_package	2022/08/MUM-112-Archivo-2D-Rev.0.zip	2022/08/MUM-112-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUM-112-Archivo-2D-Rev.0.zip	application/zip	673714	3b95f150b6e6281ab798e6b28dbe25c643e194c3390ae4904406e283ef81d877	23768	MUM-112 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-112-Archivo-2D-Rev.0.zip
6431	MES-PM-01-00	MESA DE PICNIC PLASTIMADERA	publish	technical_sheet	2022/08/MUM-112-Ficha-Tecnica-rev-0.pdf	2022/08/MUM-112-Ficha-Tecnica-rev-0.pdf	media/production/documents/uploads/2022/08/MUM-112-Ficha-Tecnica-rev-0.pdf	application/pdf	710189	6650519870b0e68b590b1da555e7f67231c581e60cf8de6664d4ad82cbb88dc4	23550	MUM-112 (Ficha Tecnica) (rev 0)	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-112-Ficha-Tecnica-rev-0.pdf
6433	MES-LP-03-00	MESA NUPTSE	publish	drawing_2d_package	2022/08/MUM-212-Archivo-2D-Rev.0.zip	2022/08/MUM-212-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUM-212-Archivo-2D-Rev.0.zip	application/zip	655610	7d616ae844e595a250b1a769e7cd82501ca4f1529914d3bb96d1470e5d39f8a2	23770	MUM-212 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-212-Archivo-2D-Rev.0.zip
6433	MES-LP-03-00	MESA NUPTSE	publish	technical_sheet	2022/08/MUM-212-Ficha-Tecnica.pdf	2022/08/MUM-212-Ficha-Tecnica.pdf	media/production/documents/uploads/2022/08/MUM-212-Ficha-Tecnica.pdf	application/pdf	964903	193dfab3a1ec526817ffde21b7973c30f18eb2d0d32fe9df9fe6181c343c48cb	23552	MUM-212 (Ficha Tecnica)	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-212-Ficha-Tecnica.pdf
6435	MES-LP-02-00	MESA KENYA	publish	drawing_2d_package	2022/08/MUM-213-Archivo-2D-Rev.0.zip	2022/08/MUM-213-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUM-213-Archivo-2D-Rev.0.zip	application/zip	541632	f4065809a8dd208373ad8b4e0bf3aedee1f2fb2c21da2e7e6b981120db047bb9	23771	MUM-213 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-213-Archivo-2D-Rev.0.zip
6435	MES-LP-02-00	MESA KENYA	publish	technical_sheet	2022/08/MUM-213-Ficha-Tecnica-rev-0.pdf	2022/08/MUM-213-Ficha-Tecnica-rev-0.pdf	media/production/documents/uploads/2022/08/MUM-213-Ficha-Tecnica-rev-0.pdf	application/pdf	712540	76129a1df04f3c8e3e15513b0694ef3f7506599592ea81dccb3ab27efec559ee	23553	MUM-213 (Ficha Tecnica) (rev 0)	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-213-Ficha-Tecnica-rev-0.pdf
6436	MES-LP-02-01	MESA KENYA CON SOMBRILLA	publish	drawing_2d_package	2022/08/MUM-213-1-Archivo-2D-Rev.0.zip	2022/08/MUM-213-1-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUM-213-1-Archivo-2D-Rev.0.zip	application/zip	363155	d4583ff70af6029da3677e2a6bb7ccaeb4692bb01386114c2c8f40ca2090fa70	23772	MUM-213-1 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-213-1-Archivo-2D-Rev.0.zip
6436	MES-LP-02-01	MESA KENYA CON SOMBRILLA	publish	technical_sheet	2022/08/MUM-213-1-Ficha-Tecnica-Rev-0.pdf	2022/08/MUM-213-1-Ficha-Tecnica-Rev-0.pdf	media/production/documents/uploads/2022/08/MUM-213-1-Ficha-Tecnica-Rev-0.pdf	application/pdf	751748	93b15702fee0f3f4a188950ce268600a1cb29c4a9f3cda5b8dbdf22bf59aceac	23554	MUM-213-1 (Ficha Tecnica) (Rev 0)	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-213-1-Ficha-Tecnica-Rev-0.pdf
6438	MES-PM-02-00	MESA KENYA PLASTIMADERA	publish	drawing_2d_package	2022/08/MUM-213-2-Archivo-2D-Rev.0.zip	2022/08/MUM-213-2-Archivo-2D-Rev.0.zip	media/production/documents/uploads/2022/08/MUM-213-2-Archivo-2D-Rev.0.zip	application/zip	277359	9c3a70f7f3df82d3a3a32751b1719bef88cb0c129e0a372776b792cdd7942b84	23773	MUM-213-2 (Archivo 2D) Rev.0	content_url	https://www.productosjumbo.com/wp-content/uploads/2022/08/MUM-213-2-Archivo-2D-Rev.0.zip
