product_id	product_sku	product_name	product_status	spec_key	spec_label	value_text	value_1	value_2	unit	source	source_confidence	ordinal	raw_label	raw_value
7044	MES-PT-02-00	Mesa Iluminada para Arena (PTJ-MIS-320)	draft	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
7044	MES-PT-02-00	Mesa Iluminada para Arena (PTJ-MIS-320)	draft	width	Ancho	0.80 m	0.80		m	post_excerpt	high	2	Ancho	0.80 m
7044	MES-PT-02-00	Mesa Iluminada para Arena (PTJ-MIS-320)	draft	height	Alto	0.65 m	0.65		m	post_excerpt	high	3	Alto	0.65 m
7044	MES-PT-02-00	Mesa Iluminada para Arena (PTJ-MIS-320)	draft	materials	Materiales	Madera, Acero y luz LED				post_excerpt	high	4	Material	Madera, Acero y luz LED Voltaje: 12 voltios
7044	MES-PT-02-00	Mesa Iluminada para Arena (PTJ-MIS-320)	draft	voltage	Voltaje	12 V	12		V	post_excerpt	high	5	Voltaje	12 voltios
7047	SUB-00-01-00	SUBE Y BAJA SENCILLO	publish	length	Largo	3.00 m	3.00		m	post_excerpt	high	1	Largo	3.00 m
7047	SUB-00-01-00	SUBE Y BAJA SENCILLO	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
7047	SUB-00-01-00	SUBE Y BAJA SENCILLO	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
7047	SUB-00-01-00	SUBE Y BAJA SENCILLO	publish	minimum_area	Área mínima	6.60 m × 4.10 m	6.60	4.10	m	post_excerpt	high	4	Área mínima	6.60 m x 4.10 m
7047	SUB-00-01-00	SUBE Y BAJA SENCILLO	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	5	Capacidad	2 niños Edad sugerida: 4 a 12 años
7060	SUB-00-02-01	SUBE Y BAJA PULPO	publish	length	Largo	2.60 m	2.60		m	post_excerpt	high	1	Largo	2.60 m
7060	SUB-00-02-01	SUBE Y BAJA PULPO	publish	width	Ancho	2.10 m	2.10		m	post_excerpt	high	2	Ancho	2.10 m
7060	SUB-00-02-01	SUBE Y BAJA PULPO	publish	height	Alto	1.05 m	1.05		m	post_excerpt	high	3	Alto	1.05 m
7060	SUB-00-02-01	SUBE Y BAJA PULPO	publish	minimum_area	Área mínima	6.20 m × 5.70 m	6.20	5.70	m	post_excerpt	high	4	Área mínima	6.20 m x 5.70 m
7060	SUB-00-02-01	SUBE Y BAJA PULPO	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	5	Capacidad	4 niños Edad sugerida: 4 a 12 años
7065	SUB-PL-01-00	SUBE Y BAJA BALLENA	publish	length	Largo	3.45 m	3.45		m	post_excerpt	high	1	Largo	3.45 m
7065	SUB-PL-01-00	SUBE Y BAJA BALLENA	publish	width	Ancho	0.65 m	0.65		m	post_excerpt	high	2	Ancho	0.65 m
7065	SUB-PL-01-00	SUBE Y BAJA BALLENA	publish	height	Alto	1.50 m	1.50		m	post_excerpt	high	3	Alto	1.50 m
7065	SUB-PL-01-00	SUBE Y BAJA BALLENA	publish	minimum_area	Área mínima	7.05 m × 4.25 m	7.05	4.25	m	post_excerpt	high	4	Área mínima	7.05 m x 4.25 m
7065	SUB-PL-01-00	SUBE Y BAJA BALLENA	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	5	Capacidad	2 niños Edad sugerida: 5 a 10 años
7066	SUB-00-02-02	SUBE Y BAJA PULPO TRIPLE	publish	length	Largo	3.00 m	3.00		m	post_excerpt	high	1	Largo	3.00 m
7066	SUB-00-02-02	SUBE Y BAJA PULPO TRIPLE	publish	width	Ancho	2.40 m	2.40		m	post_excerpt	high	2	Ancho	2.40 m
7066	SUB-00-02-02	SUBE Y BAJA PULPO TRIPLE	publish	height	Alto	1.05 m	1.05		m	post_excerpt	high	3	Alto	1.05 m
7066	SUB-00-02-02	SUBE Y BAJA PULPO TRIPLE	publish	minimum_area	Área mínima	6.60 m × 6.05 m	6.60	6.05	m	post_excerpt	high	4	Área mínima	6.60 m x 6.05 m
7066	SUB-00-02-02	SUBE Y BAJA PULPO TRIPLE	publish	capacity	Capacidad	6 personas	6		persona	post_excerpt	high	5	Capacidad	6 niños Edad sugerida: 4 a 12 años
7077	COL-CR-03-00	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	publish	length	Largo	2.70 m	2.70		m	post_excerpt	high	1	Largo	2.70 m
7077	COL-CR-03-00	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	publish	width	Ancho	1.15 m	1.15		m	post_excerpt	high	2	Ancho	1.15 m
7077	COL-CR-03-00	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	publish	height	Alto	2.25 m	2.25		m	post_excerpt	high	3	Alto	2.25 m
7077	COL-CR-03-00	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	publish	minimum_area	Área mínima	6.30 m × 4.75 m	6.30	4.75	m	post_excerpt	high	4	Área mínima	6.30 m x 4.75 m
7077	COL-CR-03-00	Pasamanos Curvo con Canastilla Compuesto Plástico Reforzado	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	5	Capacidad	3 niños
7081	PAS-00-01-00	PASAMANOS IDA Y VUELTA	publish	length	Largo	3.10 m	3.10		m	post_excerpt	high	1	Largo	3.10 m
7081	PAS-00-01-00	PASAMANOS IDA Y VUELTA	publish	width	Ancho	2.10 m	2.10		m	post_excerpt	high	2	Ancho	2.10 m
7081	PAS-00-01-00	PASAMANOS IDA Y VUELTA	publish	height	Alto	2.20 m	2.20		m	post_excerpt	high	3	Alto	2.20 m
7081	PAS-00-01-00	PASAMANOS IDA Y VUELTA	publish	minimum_area	Área mínima	6.70 m × 5.70 m	6.70	5.70	m	post_excerpt	high	4	Área mínima	6.70 m x 5.70 m
7081	PAS-00-01-00	PASAMANOS IDA Y VUELTA	publish	capacity	Capacidad	6 personas	6		persona	post_excerpt	high	5	Capacidad	6 niños
7086	PAS-00-02-00	PASAMANOS ONDULADO 2 x 3 MTS.	publish	length	Largo	3.00 m	3.00		m	post_excerpt	high	1	Largo	3.00 m
7086	PAS-00-02-00	PASAMANOS ONDULADO 2 x 3 MTS.	publish	width	Ancho	0.45 m	0.45		m	post_excerpt	high	2	Ancho	0.45 m
7086	PAS-00-02-00	PASAMANOS ONDULADO 2 x 3 MTS.	publish	height	Alto	2.05 m	2.05		m	post_excerpt	high	3	Alto	2.05 m
7086	PAS-00-02-00	PASAMANOS ONDULADO 2 x 3 MTS.	publish	minimum_area	Área mínima	6.65 m × 4.05 m	6.65	4.05	m	post_excerpt	high	4	Área mínima	6.65 m x 4.05 m
7086	PAS-00-02-00	PASAMANOS ONDULADO 2 x 3 MTS.	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	5	Capacidad	3 niños
7089	PAS-00-03-00	PASAMANOS RECTO 2 X 3 MTS.	publish	length	Largo	3.00 m	3.00		m	post_excerpt	high	1	Largo	3.00 m
7089	PAS-00-03-00	PASAMANOS RECTO 2 X 3 MTS.	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
7089	PAS-00-03-00	PASAMANOS RECTO 2 X 3 MTS.	publish	height	Alto	2.05 m	2.05		m	post_excerpt	high	3	Alto	2.05 m
7089	PAS-00-03-00	PASAMANOS RECTO 2 X 3 MTS.	publish	minimum_area	Área mínima	6.60 m × 3.65 m	6.60	3.65	m	post_excerpt	high	4	Área mínima	6.60 m x 3.65 m
7089	PAS-00-03-00	PASAMANOS RECTO 2 X 3 MTS.	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	5	Capacidad	4 niños
7091	INT-PL-04-00	PANELES INTERACTIVOS	publish	length	Largo	2.45 m	2.45		m	post_excerpt	high	1	Largo	2.45 m
7091	INT-PL-04-00	PANELES INTERACTIVOS	publish	width	Ancho	0.35 m	0.35		m	post_excerpt	high	2	Ancho	0.35 m
7091	INT-PL-04-00	PANELES INTERACTIVOS	publish	height	Alto	1.20 m	1.20		m	post_excerpt	high	3	Alto	1.20 m
7091	INT-PL-04-00	PANELES INTERACTIVOS	publish	minimum_area	Área mínima	4.45 m × 2.35 m	4.45	2.35	m	post_excerpt	high	4	Área mínima	4.45 m x 2.35 m
7091	INT-PL-04-00	PANELES INTERACTIVOS	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	5	Capacidad	4 niños
7100	INT-PL-02-00	PANEL INTERACTIVO MUÑECOS	publish	length	Largo	0.70 m	0.70		m	post_excerpt	high	1	Largo	0.70 m
7100	INT-PL-02-00	PANEL INTERACTIVO MUÑECOS	publish	width	Ancho	0.05 m	0.05		m	post_excerpt	high	2	Ancho	0.05 m
7100	INT-PL-02-00	PANEL INTERACTIVO MUÑECOS	publish	height	Alto	1.20 m	1.20		m	post_excerpt	high	3	Alto	1.20 m
7100	INT-PL-02-00	PANEL INTERACTIVO MUÑECOS	publish	minimum_area	Área mínima	2.70 m × 2.05 m	2.70	2.05	m	post_excerpt	high	4	Área mínima	2.70 m x 2.05 m
7100	INT-PL-02-00	PANEL INTERACTIVO MUÑECOS	publish	capacity	Capacidad	1 persona	1		persona	post_excerpt	high	5	Capacidad	1 niño
7103	INT-PL-03-00	PANEL INTERACTIVO LABERINTO	publish	length	Largo	0.70 m	0.70		m	post_excerpt	high	1	Largo	0.70 m
7103	INT-PL-03-00	PANEL INTERACTIVO LABERINTO	publish	width	Ancho	0.05 m	0.05		m	post_excerpt	high	2	Ancho	0.05 m
7103	INT-PL-03-00	PANEL INTERACTIVO LABERINTO	publish	height	Alto	1.20 m	1.20		m	post_excerpt	high	3	Alto	1.20 m
7103	INT-PL-03-00	PANEL INTERACTIVO LABERINTO	publish	minimum_area	Área mínima	2.70 m × 2.05 m	2.70	2.05	m	post_excerpt	high	4	Área mínima	2.70 m x 2.05 m
7103	INT-PL-03-00	PANEL INTERACTIVO LABERINTO	publish	capacity	Capacidad	1 persona	1		persona	post_excerpt	high	5	Capacidad	1 niño
7120	EOS-IN-02-00	Juego URBANO INCLUSIVO	publish	length	Largo	16.65 m	16.65		m	post_excerpt	high	1	Largo	16.65 m
7120	EOS-IN-02-00	Juego URBANO INCLUSIVO	publish	width	Ancho	6.75 m	6.75		m	post_excerpt	high	2	Ancho	6.75 m
7120	EOS-IN-02-00	Juego URBANO INCLUSIVO	publish	height	Alto	4.60 m	4.60		m	post_excerpt	high	3	Alto	4.60 m
7120	EOS-IN-02-00	Juego URBANO INCLUSIVO	publish	minimum_area	Área mínima	20.25 m × 10.35 m	20.25	10.35	m	post_excerpt	high	4	Área mínima	20.25 m x 10.35 m
7120	EOS-IN-02-00	Juego URBANO INCLUSIVO	publish	capacity	Capacidad	40 personas	40		persona	post_excerpt	high	5	Capacidad	40 niños
7122	EOS-IN-05-00	Juego Maine Inclusivo (EOS-1612 7.0 DC)	draft	length	Largo	6.35 m	6.35		m	post_excerpt	high	1	Largo	6.35 m
7122	EOS-IN-05-00	Juego Maine Inclusivo (EOS-1612 7.0 DC)	draft	width	Ancho	3.50 m	3.50		m	post_excerpt	high	2	Ancho	3.50 m
7122	EOS-IN-05-00	Juego Maine Inclusivo (EOS-1612 7.0 DC)	draft	height	Alto	3.50 m	3.50		m	post_excerpt	high	3	Alto	3.50 m
7122	EOS-IN-05-00	Juego Maine Inclusivo (EOS-1612 7.0 DC)	draft	minimum_area	Área mínima	9.95 m × 7.10 m	9.95	7.10	m	post_excerpt	high	4	Área mínima	9.95 m X 7.10 m
7122	EOS-IN-05-00	Juego Maine Inclusivo (EOS-1612 7.0 DC)	draft	capacity	Capacidad	16 personas	16		persona	post_excerpt	high	5	Capacidad	16 niños
7124	EOS-IN-01-00	Juego MILWUAKEE INCLUSIVO	publish	length	Largo	9.80 m	9.80		m	post_excerpt	high	1	Largo	9.80 m
7124	EOS-IN-01-00	Juego MILWUAKEE INCLUSIVO	publish	width	Ancho	6.90 m	6.90		m	post_excerpt	high	2	Ancho	6.90 m
7124	EOS-IN-01-00	Juego MILWUAKEE INCLUSIVO	publish	height	Alto	3.45 m	3.45		m	post_excerpt	high	3	Alto	3.45 m
7124	EOS-IN-01-00	Juego MILWUAKEE INCLUSIVO	publish	minimum_area	Área mínima	13.40 m × 10.05 m	13.40	10.05	m	post_excerpt	high	4	Área mínima	13.40 m x 10.05 m
7124	EOS-IN-01-00	Juego MILWUAKEE INCLUSIVO	publish	capacity	Capacidad	22 personas	22		persona	post_excerpt	high	5	Capacidad	22 niños
7126	EOS-IN-04-00	Juego Indiana Inclusivo (EOS-1210 7.0 DC)	draft	length	Largo	17.30 m	17.30		m	post_excerpt	high	1	Largo	17.30 m
7126	EOS-IN-04-00	Juego Indiana Inclusivo (EOS-1210 7.0 DC)	draft	width	Ancho	12.75 m	12.75		m	post_excerpt	high	2	Ancho	12.75 m
7126	EOS-IN-04-00	Juego Indiana Inclusivo (EOS-1210 7.0 DC)	draft	height	Alto	4.25 m	4.25		m	post_excerpt	high	3	Alto	4.25 m
7126	EOS-IN-04-00	Juego Indiana Inclusivo (EOS-1210 7.0 DC)	draft	minimum_area	Área mínima	20.90 m × 16.35 m	20.90	16.35	m	post_excerpt	high	4	Área mínima	20.90 m x 16.35 m
7126	EOS-IN-04-00	Juego Indiana Inclusivo (EOS-1210 7.0 DC)	draft	capacity	Capacidad	56 personas	56		persona	post_excerpt	high	5	Capacidad	56 niños
7137	JAM-119	AQUA JUM1	publish	length	Largo	2.80 m	2.80		m	post_excerpt	high	1	Largo	2.80 m
7137	JAM-119	AQUA JUM1	publish	width	Ancho	4.20 m	4.20		m	post_excerpt	high	2	Ancho	4.20 m
7145	JAM-219	AQUA JUM2	publish	length	Largo	3.10 m	3.10		m	post_excerpt	high	1	Largo	3.10 m
7145	JAM-219	AQUA JUM2	publish	width	Ancho	4.20 m	4.20		m	post_excerpt	high	2	Ancho	4.20 m
7150	JAM-319	AQUA JUM3	publish	length	Largo	3.10 m	3.10		m	post_excerpt	high	1	Largo	3.10 m
7150	JAM-319	AQUA JUM3	publish	width	Ancho	4.20 m	4.20		m	post_excerpt	high	2	Ancho	4.20 m
7153	JAM-419	AQUA JUM4	publish	length	Largo	4.40 m	4.40		m	post_excerpt	high	1	Largo	4.40 m
7153	JAM-419	AQUA JUM4	publish	width	Ancho	4.20 m	4.20		m	post_excerpt	high	2	Ancho	4.20 m
7156	JAM-519	AQUA JUM5	publish	length	Largo	4.40 m	4.40		m	post_excerpt	high	1	Largo	4.40 m
7156	JAM-519	AQUA JUM5	publish	width	Ancho	4.20 m	4.20		m	post_excerpt	high	2	Ancho	4.20 m
7167	JAI-419	ARCO SPRAY	publish	length	Largo	1.90 m	1.90		m	post_excerpt	high	1	Longitud	1.90 m
7167	JAI-419	ARCO SPRAY	publish	height	Alto	1.80 m	1.80		m	post_excerpt	high	2	Alto	1.80 m
7169	JAI-519	Bolardo Spray	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	1	Alto	1.00 m
7171	JAI-619	SPRAY S	publish	height	Alto	2.00 m	2.00		m	post_excerpt	high	1	Alto	2.00 m
7173	JAI-819	PALMERA LLUVIA	publish	height	Alto	3.00 m Copa: 1.20 m	3.00		m	post_excerpt	high	1	Alto	3.00 m Copa: 1.20 m
7177	JAI-919	SOMBRILLA LLUVIA	publish	height	Alto	2.50 m Copa: 1.00 m	2.50		m	post_excerpt	high	1	Alto	2.50 m Copa: 1.00 m
7224	PASART-25	Pasto Artificial 25mm de altura	publish	height	Alto	20 mm	20		mm	post_excerpt	high	1	Alto	20 mm
7224	PASART-25	Pasto Artificial 25mm de altura	publish	weight	Peso	850grs				post_excerpt	high	2	Peso	850grs
7224	PASART-25	Pasto Artificial 25mm de altura	publish	color	Color	Verde C/I Pasto artificial tipo Proturf Fibrilado				post_excerpt	high	3	Color	Verde C/I Pasto artificial tipo Proturf Fibrilado
7228	PASART-45	Pasto Artificial 45mm de altura	publish	height	Alto	45 mm	45		mm	post_excerpt	high	1	Alto	45 mm
7228	PASART-45	Pasto Artificial 45mm de altura	publish	weight	Peso	850 g	850		g	post_excerpt	high	2	Peso	850 grs
7228	PASART-45	Pasto Artificial 45mm de altura	publish	color	Color	Verde C/I Pasto artificial tipo Proturf Fibrilado				post_excerpt	high	3	Color	Verde C/I Pasto artificial tipo Proturf Fibrilado
7230	PASART-45-BL	Pasto Artificial 45mm de altura 850grs Color Blanco	publish	height	Alto	20 mm	20		mm	post_excerpt	high	1	Alto	20 mm
7230	PASART-45-BL	Pasto Artificial 45mm de altura 850grs Color Blanco	publish	weight	Peso	850 g	850		g	post_excerpt	high	2	Peso	850 grs
7230	PASART-45-BL	Pasto Artificial 45mm de altura 850grs Color Blanco	publish	color	Color	Blanco S/I Pasto artificial tipo Natur Fibrilado				post_excerpt	high	3	Color	Blanco S/I Pasto artificial tipo Natur Fibrilado
7232	PASART-45-AM	Pasto Artificial 45 mm de altura 850grs Color Amarillo	publish	height	Alto	20 mm	20		mm	post_excerpt	high	1	Alto	20 mm
7232	PASART-45-AM	Pasto Artificial 45 mm de altura 850grs Color Amarillo	publish	weight	Peso	850 g	850		g	post_excerpt	high	2	Peso	850 grs
7232	PASART-45-AM	Pasto Artificial 45 mm de altura 850grs Color Amarillo	publish	color	Color	Amarillo C/I Pasto artificial tipo Natur Fibrilado				post_excerpt	high	3	Color	Amarillo C/I Pasto artificial tipo Natur Fibrilado
7233	PASART-45-RO	Pasto Artificial 45 mm de altura 850grs Color Rojo	publish	height	Alto	20 mm	20		mm	post_excerpt	high	1	Alto	20 mm
7233	PASART-45-RO	Pasto Artificial 45 mm de altura 850grs Color Rojo	publish	weight	Peso	850 g	850		g	post_excerpt	high	2	Peso	850 grs
7233	PASART-45-RO	Pasto Artificial 45 mm de altura 850grs Color Rojo	publish	color	Color	Rojo C/I Pasto artificial tipo Natur Fibrilado				post_excerpt	high	3	Color	Rojo C/I Pasto artificial tipo Natur Fibrilado
7235	PASART-45-AZ	Pasto Artificial 45 mm de altura 850grs Color Azul	publish	height	Alto	20 mm	20		mm	post_excerpt	high	1	Alto	20 mm
7235	PASART-45-AZ	Pasto Artificial 45 mm de altura 850grs Color Azul	publish	weight	Peso	850 g	850		g	post_excerpt	high	2	Peso	850 grs
7235	PASART-45-AZ	Pasto Artificial 45 mm de altura 850grs Color Azul	publish	color	Color	Azul C/I Pasto artificial tipo Natur Fibrilado				post_excerpt	high	3	Color	Azul C/I Pasto artificial tipo Natur Fibrilado
7243	PTJ-MGB-220	Dexia Bote con iluminacion	publish	length	Largo	0.5 m	0.5		m	post_excerpt	high	1	Largo	0.5 m
7243	PTJ-MGB-220	Dexia Bote con iluminacion	publish	width	Ancho	0.4 m	0.4		m	post_excerpt	high	2	Ancho	0.4 m
7243	PTJ-MGB-220	Dexia Bote con iluminacion	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
7243	PTJ-MGB-220	Dexia Bote con iluminacion	publish	materials	Material	Lámina y luz LED Bote para basura con carátulas intercambiables y personalizables e iluminación interior				post_excerpt	high	4	Material	Lámina y luz LED Bote para basura con carátulas intercambiables y personalizables e iluminación interior
7254	PGR-50	Piso de Loseta de Caucho Rojo Chispa	publish	length	Largo	0.50 cm	0.50		cm	post_excerpt	medium	1	Largo	0.50 cm
7254	PGR-50	Piso de Loseta de Caucho Rojo Chispa	publish	width	Ancho	0.50 cm	0.50		cm	post_excerpt	medium	2	Ancho	0.50 cm
7254	PGR-50	Piso de Loseta de Caucho Rojo Chispa	publish	height	Alto	1.15 cm / 2.5 cm /4 cm	1.15		cm	post_excerpt	medium	3	Alto	1.15 cm / 2.5 cm /4 cm
7254	PGR-50	Piso de Loseta de Caucho Rojo Chispa	publish	color	Color	Rojo Chispa				post_excerpt	medium	4	Color	Rojo Chispa
7255	PGN-60	Piso de Loseta de Caucho Negro Chispa	publish	length	Largo	0.50 cm	0.50		cm	post_excerpt	medium	1	Largo	0.50 cm
7255	PGN-60	Piso de Loseta de Caucho Negro Chispa	publish	width	Ancho	0.50 cm	0.50		cm	post_excerpt	medium	2	Ancho	0.50 cm
7255	PGN-60	Piso de Loseta de Caucho Negro Chispa	publish	height	Alto	1.15 cm / 2.5 cm /4 cm	1.15		cm	post_excerpt	medium	3	Alto	1.15 cm / 2.5 cm /4 cm
7255	PGN-60	Piso de Loseta de Caucho Negro Chispa	publish	color	Color	Negro Chispa				post_excerpt	medium	4	Color	Negro Chispa
7260	PGK-50	Piso de Loseta de Caucho Kaki	publish	length	Largo	0.50 cm	0.50		cm	post_excerpt	medium	1	Largo	0.50 cm
7260	PGK-50	Piso de Loseta de Caucho Kaki	publish	width	Ancho	0.50 cm	0.50		cm	post_excerpt	medium	2	Ancho	0.50 cm
7260	PGK-50	Piso de Loseta de Caucho Kaki	publish	height	Alto	1.15 cm / 2.5 cm /4 cm	1.15		cm	post_excerpt	medium	3	Alto	1.15 cm / 2.5 cm /4 cm
7260	PGK-50	Piso de Loseta de Caucho Kaki	publish	color	Color	Khaki premium				post_excerpt	medium	4	Color	Khaki premium
7261	PGG-50	Piso de Loseta de Caucho Gris	publish	length	Largo	0.50 cm	0.50		cm	post_excerpt	medium	1	Largo	0.50 cm
7261	PGG-50	Piso de Loseta de Caucho Gris	publish	width	Ancho	0.50 cm	0.50		cm	post_excerpt	medium	2	Ancho	0.50 cm
7261	PGG-50	Piso de Loseta de Caucho Gris	publish	height	Alto	1.5 cm / 2.5 cm /4 cm	1.5		cm	post_excerpt	medium	3	Alto	1.5 cm / 2.5 cm /4 cm
7261	PGG-50	Piso de Loseta de Caucho Gris	publish	color	Color	Gris				post_excerpt	medium	4	Color	Gris
7262	MUA-217 A-P	Banca fuji A.	draft	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
7262	MUA-217 A-P	Banca fuji A.	draft	width	Ancho	0.4 m	0.4		m	post_excerpt	high	2	Ancho	0.4 m
7262	MUA-217 A-P	Banca fuji A.	draft	height	Alto	0.4 m	0.4		m	post_excerpt	high	3	Alto	0.4 m
7262	MUA-217 A-P	Banca fuji A.	draft	materials	Material	Acero inoxidable y plastimadera Premium Asiento para interior o exterior con plastimadera premium.				post_excerpt	high	4	Material	Acero inoxidable y plastimadera Premium Asiento para interior o exterior con plastimadera premium.
7263	PGCA-50	Piso de Loseta de Caucho Cafe	publish	length	Largo	0.50 cm	0.50		cm	post_excerpt	medium	1	Largo	0.50 cm
7263	PGCA-50	Piso de Loseta de Caucho Cafe	publish	width	Ancho	0.50 cm	0.50		cm	post_excerpt	medium	2	Ancho	0.50 cm
7263	PGCA-50	Piso de Loseta de Caucho Cafe	publish	height	Alto	1.15 cm / 2.5 cm /4 cm	1.15		cm	post_excerpt	medium	3	Alto	1.15 cm / 2.5 cm /4 cm
7263	PGCA-50	Piso de Loseta de Caucho Cafe	publish	color	Color	Café				post_excerpt	medium	4	Color	Café
7265	MUA-217 B-P	Banca fuji B.	draft	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
7265	MUA-217 B-P	Banca fuji B.	draft	width	Ancho	0.4 m	0.4		m	post_excerpt	high	2	Ancho	0.4 m
7265	MUA-217 B-P	Banca fuji B.	draft	height	Alto	0.4 m	0.4		m	post_excerpt	high	3	Alto	0.4 m
7265	MUA-217 B-P	Banca fuji B.	draft	materials	Material	Acero inoxidable y plastimadera Premium Asiento para interior o exterior con plastimadera premium.				post_excerpt	high	4	Material	Acero inoxidable y plastimadera Premium Asiento para interior o exterior con plastimadera premium.
7266	PGN-50	Piso de Loseta de Caucho Negro	publish	dimensions	Dimensiones	L (0.50 cm) / A (0.50 cm)	0.50	0.50	cm	post_excerpt	high	1	Medidas	L (0.50 cm) / A (0.50 cm)
7266	PGN-50	Piso de Loseta de Caucho Negro	publish	color	Color	Negro				post_excerpt	high	2	Color	Negro
7272	LBGA-50	Loseta Burbuja Azul Marino	publish	color	Color	Azul Marino				post_excerpt	high	1	Color	Azul Marino
7273	LBGV-50	Loseta Burbuja Verde	publish	color	Color	Verde Chispas				post_excerpt	high	1	Color	Verde Chispas
7275	PPG1-1	JUMBO RUBBER PG1 A 1 CM	private	thickness	Espesor	1 cm	1		cm	post_excerpt	high	1	Espesor	1 cm
7275	PPG1-1	JUMBO RUBBER PG1 A 1 CM	private	installation_area_range	Superficie de instalación	120–550 m²	120	550	m²	post_excerpt	high	2	Metraje mínimo	De 120 m2 a 550 m2
7277	PPG1-2	JUMBO RUBBER PG1 A 2 CM	private	thickness	Espesor	2 cm	2		cm	post_excerpt	high	1	Espesor	2 cm
7277	PPG1-2	JUMBO RUBBER PG1 A 2 CM	private	installation_area_range	Superficie de instalación	120–550 m²	120	550	m²	post_excerpt	high	2	Metraje mínimo	De 120 m2 a 550 m2
7278	INOX-214B	Aparcabicicleta Two Circular	private	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
7278	INOX-214B	Aparcabicicleta Two Circular	private	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
7278	INOX-214B	Aparcabicicleta Two Circular	private	height	Alto	1.20 m	1.20		m	post_excerpt	high	3	Alto	1.20 m
7278	INOX-214B	Aparcabicicleta Two Circular	private	materials	Material	Acero inoxidable Aparcabicicletas hecho en acero inoxidable con capacidad para 1 bicicleta.				post_excerpt	high	4	Material	Acero inoxidable Aparcabicicletas hecho en acero inoxidable con capacidad para 1 bicicleta.
7279	PPG1-4	JUMBO RUBBER PG1 A 3 CM	private	thickness	Espesor	3 cm	3		cm	post_excerpt	high	1	Espesor	3 cm
7279	PPG1-4	JUMBO RUBBER PG1 A 3 CM	private	installation_area_range	Superficie de instalación	120–550 m²	120	550	m²	post_excerpt	high	2	Metraje mínimo	De 120 m2 a 550 m2
7281	PPG1-4-1	JUMBO RUBBER PG1 A 4 CM	private	thickness	Espesor	4 cm	4		cm	post_excerpt	high	1	Espesor	4 cm
7281	PPG1-4-1	JUMBO RUBBER PG1 A 4 CM	private	installation_area_range	Superficie de instalación	120–550 m²	120	550	m²	post_excerpt	high	2	Metraje mínimo	De 120 m2 a 550 m2
7286	PPTT-13	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	publish	installation_method	Instalación	Colado en sitio				post_excerpt	high	1	Instalación	Colado en sitio
7286	PPTT-13	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	publish	ecological	Ecológico	Sí				post_excerpt	high	2	Ecológico	100% ecológico
7286	PPTT-13	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	publish	impact_absorption	Absorción de impactos	Sí				post_excerpt	high	3	Absorción de impactos	Sí
7286	PPTT-13	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	publish	protection	Protección	Golpes y caídas				post_excerpt	high	4	Protección	Golpes y caídas
7286	PPTT-13	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	publish	non_toxic	No tóxico	Sí				post_excerpt	high	5	No tóxico	Sí
7292	BAN-CR-04-00	BANCA VINSONS KLEIN	publish	length	Largo	0.55 m	0.55		m	post_excerpt	high	1	Largo	0.55 m
7292	BAN-CR-04-00	BANCA VINSONS KLEIN	publish	width	Ancho	0.55 m	0.55		m	post_excerpt	high	2	Ancho	0.55 m
7292	BAN-CR-04-00	BANCA VINSONS KLEIN	publish	height	Alto	0.40 m	0.40		m	post_excerpt	high	3	Alto	0.40 m
7292	BAN-CR-04-00	BANCA VINSONS KLEIN	publish	capacity	Capacidad	1 persona	1		persona	post_excerpt	high	4	Capacidad	1 persona
7292	BAN-CR-04-00	BANCA VINSONS KLEIN	publish	materials	Material	Fibra de vidrio				post_excerpt	high	5	Material	Fibra de vidrio
