product_id	product_sku	product_name	product_status	source_post_id	source_post_type	source_sku	relation_type	attachment_id	attachment_parent	attachment_title	mime_type	relative_path	canonical_url	referenced_url	file_exists	bytes
6088	IOS-PR-01-00	"Juego Ibiza (IOS-PR-01-00)"	draft	6088	product	IOS-PR-01-00	parented_attachment	21885	6088	juego-de-exterior-en-parques	image/jpeg	2020/12/juego-de-exterior-en-parques.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/juego-de-exterior-en-parques.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/juego-de-exterior-en-parques.jpg	yes	370590
6088	IOS-PR-01-00	"Juego Ibiza (IOS-PR-01-00)"	draft	6088	product	IOS-PR-01-00	parented_attachment	24816	6088	modulo-ibiza-OS-PR-01-00	image/jpeg	2020/12/modulo-ibiza-OS-PR-01-00.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-ibiza-OS-PR-01-00.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-ibiza-OS-PR-01-00.jpg	yes	66445
6088	IOS-PR-01-00	"Juego Ibiza (IOS-PR-01-00)"	draft	6088	product	IOS-PR-01-00	parented_attachment	28151	6088	modulo-ibiza-juego-infantil-productos-jumbo	image/jpeg	2020/12/modulo-ibiza-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-ibiza-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-ibiza-juego-infantil-productos-jumbo.jpg	yes	66481
6101	EOS-PR-06-00	"Private: Juego Gordon (EOS-PR-06-00)"	private	6101	product	EOS-PR-06-00	content_url	25866	0	"EOS -PR-06-00 Módulo Gordon (Archivo 2D) Rev.0"	application/zip	2023/06/EOS-PR-06-00-Modulo-Gordon-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2023/06/EOS-PR-06-00-Modulo-Gordon-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2023/06/EOS-PR-06-00-Modulo-Gordon-Archivo-2D-Rev.0.zip	yes	575168
6101	EOS-PR-06-00	"Private: Juego Gordon (EOS-PR-06-00)"	private	6101	product	EOS-PR-06-00	content_url	25865	0	"EOS -PR-06-00 Módulo Gordon (Ficha Tecnica) (Rev.0)"	application/pdf	2023/06/EOS-PR-06-00-Modulo-Gordon-Ficha-Tecnica-Rev.0.pdf	https://www.productosjumbo.com/wp-content/uploads/2023/06/EOS-PR-06-00-Modulo-Gordon-Ficha-Tecnica-Rev.0.pdf	https://www.productosjumbo.com/wp-content/uploads/2023/06/EOS-PR-06-00-Modulo-Gordon-Ficha-Tecnica-Rev.0.pdf	yes	1089577
6101	EOS-PR-06-00	"Private: Juego Gordon (EOS-PR-06-00)"	private	6101	product	EOS-PR-06-00	featured_image	28152	6101	modulo-gordon-juego-infantil-productos-jumbo	image/jpeg	2020/12/modulo-gordon-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-gordon-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-gordon-juego-infantil-productos-jumbo.jpg	yes	64133
6101	EOS-PR-06-00	"Private: Juego Gordon (EOS-PR-06-00)"	private	6101	product	EOS-PR-06-00	parented_attachment	24815	6101	modulo-gordon-EOS-PR-06-00	image/jpeg	2020/12/modulo-gordon-EOS-PR-06-00.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-gordon-EOS-PR-06-00.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-gordon-EOS-PR-06-00.jpg	yes	63663
6101	EOS-PR-06-00	"Private: Juego Gordon (EOS-PR-06-00)"	private	6101	product	EOS-PR-06-00	parented_attachment	28152	6101	modulo-gordon-juego-infantil-productos-jumbo	image/jpeg	2020/12/modulo-gordon-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-gordon-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-gordon-juego-infantil-productos-jumbo.jpg	yes	64133
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	featured_image	32517	0	"Juego Siena EOS-PR-05-00"	image/avif	2026/07/Juego-Siena-EOS-PR-05-00.avif	https://www.productosjumbo.com/wp-content/uploads/2026/07/Juego-Siena-EOS-PR-05-00.avif	https://www.productosjumbo.com/wp-content/uploads/2026/07/Juego-Siena-EOS-PR-05-00.avif	yes	57213
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	gallery_image	32515	0	"Juego Siena EOS-PR-05-00 (im)"	image/avif	2026/07/Juego-Siena-EOS-PR-05-00-im.avif	https://www.productosjumbo.com/wp-content/uploads/2026/07/Juego-Siena-EOS-PR-05-00-im.avif	https://www.productosjumbo.com/wp-content/uploads/2026/07/Juego-Siena-EOS-PR-05-00-im.avif	yes	379317
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	gallery_image	32516	0	"Juego Siena EOS-PR-05-00 (top)"	image/avif	2026/07/Juego-Siena-EOS-PR-05-00-top.avif	https://www.productosjumbo.com/wp-content/uploads/2026/07/Juego-Siena-EOS-PR-05-00-top.avif	https://www.productosjumbo.com/wp-content/uploads/2026/07/Juego-Siena-EOS-PR-05-00-top.avif	yes	33916
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	meta_url:_pj_dibujo_2d_url	32625	6113	"MEC-CR-05-00 dibujo 2D"	application/pdf	2020/12/MEC-CR-05-00-dibujo2d.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-dibujo2d.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-dibujo2d.pdf	yes	235918
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	meta_url:_pj_ficha_tecnica_url	32624	6113	"MEC-CR-05-00 ficha tecnica"	application/pdf	2020/12/MEC-CR-05-00-fichatecnica.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-fichatecnica.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-fichatecnica.pdf	yes	393907
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	parented_attachment	32625	6113	"MEC-CR-05-00 dibujo 2D"	application/pdf	2020/12/MEC-CR-05-00-dibujo2d.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-dibujo2d.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-dibujo2d.pdf	yes	235918
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	parented_attachment	32624	6113	"MEC-CR-05-00 ficha tecnica"	application/pdf	2020/12/MEC-CR-05-00-fichatecnica.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-fichatecnica.pdf	https://www.productosjumbo.com/wp-content/uploads/2020/12/MEC-CR-05-00-fichatecnica.pdf	yes	393907
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	parented_attachment	21908	6113	juego-siena-para-parques-resbaladillas	image/jpeg	2020/12/juego-siena-para-parques-resbaladillas.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/juego-siena-para-parques-resbaladillas.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/juego-siena-para-parques-resbaladillas.jpg	yes	187362
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	parented_attachment	21909	6113	juego-siena-para-parques-subida	image/jpeg	2020/12/juego-siena-para-parques-subida.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/juego-siena-para-parques-subida.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/juego-siena-para-parques-subida.jpg	yes	179740
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	parented_attachment	24817	6113	modulo-siena-EOS-PR-05-00	image/jpeg	2020/12/modulo-siena-EOS-PR-05-00.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-siena-EOS-PR-05-00.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-siena-EOS-PR-05-00.jpg	yes	69675
6113	MEC-CR-05-00	"Juego SIENA"	publish	6113	product	MEC-CR-05-00	parented_attachment	28170	6113	modulo-siena-juego-infantil-productos-jumbo	image/jpeg	2020/12/modulo-siena-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-siena-juego-infantil-productos-jumbo.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/modulo-siena-juego-infantil-productos-jumbo.jpg	yes	60450
6115	IOS-PR-02-00	"Private: Juego New Jersey (IOS-115 7.0)"	private	6115	product	IOS-PR-02-00	content_url	21232	0	"IOS-115 7.0 (Archivo 2D) Rev.0"	application/zip	2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	https://www.productosjumbo.com/wp-content/uploads/2021/10/IOS-115-7.0-Archivo-2D-Rev.0.zip	yes	1256121
6115	IOS-PR-02-00	"Private: Juego New Jersey (IOS-115 7.0)"	private	6115	product	IOS-PR-02-00	featured_image	31238	6115	"IOS-PR-02-02 – New Jersey"	image/webp	2020/12/IOS-PR-02-02-New-Jersey.webp	https://www.productosjumbo.com/wp-content/uploads/2020/12/IOS-PR-02-02-New-Jersey.webp	https://www.productosjumbo.com/wp-content/uploads/2020/12/IOS-PR-02-02-New-Jersey.webp	yes	70046
