media_key	relative_path	mime_type	file_exists	bytes	canonical_url	referenced_url	attachment_ids	product_ids	product_skus	product_names	relation_types
2020/12/Banca-Palermo-MUA-1212.jpg	2020/12/Banca-Palermo-MUA-1212.jpg	image/jpeg	yes	78763	https://www.productosjumbo.com/wp-content/uploads/2020/12/Banca-Palermo-MUA-1212.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Banca-Palermo-MUA-1212.jpg	22631	6335	BAN-LP-03-00	"BANCA PALERMO"	"featured_image | parented_attachment"
2020/12/Bote-Circular-con-Plastimadera-MUO-419.jpg	2020/12/Bote-Circular-con-Plastimadera-MUO-419.jpg	image/jpeg	yes	108459	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Circular-con-Plastimadera-MUO-419.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Circular-con-Plastimadera-MUO-419.jpg	22603	6271	BOT-PM-01-00	"BOTE CIRCULAR"	"featured_image | parented_attachment"
2020/12/Bote-Kuma-MUO-717.png	2020/12/Bote-Kuma-MUO-717.png	image/png	yes	164523	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Kuma-MUO-717.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Kuma-MUO-717.png	22591	6236	BOT-00-02-00	"BOTE KUMA"	"featured_image | parented_attachment"
2020/12/Bote-Moscova-MUO-317.png	2020/12/Bote-Moscova-MUO-317.png	image/png	yes	97796	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Moscova-MUO-317.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Moscova-MUO-317.png	22592	6218	BOT-00-03-00	"BOTE MOSCOVA"	parented_attachment
2020/12/Bote-Parana-BOT-LP-01-00.webp	2020/12/Bote-Parana-BOT-LP-01-00.webp	image/webp	yes	61368	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Parana-BOT-LP-01-00.webp	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Parana-BOT-LP-01-00.webp	29537	6260	BOT-LP-01-00	"BOTE PARANA"	"featured_image | parented_attachment"
2020/12/Bote-Tokio-BB-110.png	2020/12/Bote-Tokio-BB-110.png	image/png	yes	154216	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Tokio-BB-110.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Tokio-BB-110.png	22586	6205	BOT-LP-07-00	"BOTE TOKYO"	"featured_image | parented_attachment"
2020/12/Bote-Zaire-MUO-1112.jpg	2020/12/Bote-Zaire-MUO-1112.jpg	image/jpeg	yes	171904	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Zaire-MUO-1112.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-Zaire-MUO-1112.jpg	22596	6247	BOT-LP-05-00	"BOTE ZAIRE"	"featured_image | parented_attachment"
2020/12/Bote-grijalva-doble.jpg	2020/12/Bote-grijalva-doble.jpg	image/jpeg	yes	105207	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-grijalva-doble.jpg	https://www.productosjumbo.com/wp-content/uploads/2020/12/Bote-grijalva-doble.jpg	24905	6243	BOT-LP-03-01	"BOTE GRIJALVA DOBLE"	"featured_image | parented_attachment"
2020/12/CBA-112.png	2020/12/CBA-112.png	image/png	yes	77551	https://www.productosjumbo.com/wp-content/uploads/2020/12/CBA-112.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CBA-112.png	6656	6653	DEP-00-06-00	"TABLERO DE BÁSQUETBOL"	parented_attachment
2020/12/CBE-414.png	2020/12/CBE-414.png	image/png	yes	350846	https://www.productosjumbo.com/wp-content/uploads/2020/12/CBE-414.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CBE-414.png	6396	6392	CIR-00-04-00	"CIRCUITO CROSS-FIT"	"featured_image | parented_attachment"
2020/12/CF6-119.png	2020/12/CF6-119.png	image/png	yes	430989	https://www.productosjumbo.com/wp-content/uploads/2020/12/CF6-119.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CF6-119.png	6684	6683	DEP-00-12-00	"CANCHA CIRCULAR DE FUTBOL RAPIDO"	"featured_image | parented_attachment"
2020/12/CPD-113.png	2020/12/CPD-113.png	image/png	yes	144720	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-113.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-113.png	6409	6405	CIR-00-07-00	"CIRCUITO DE EJERCICIOS BASIC"	"featured_image | parented_attachment"
2020/12/CPD-117.png	2020/12/CPD-117.png	image/png	yes	237750	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-117.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-117.png	6427	6425	CIR-00-11-00	"CIRCUITO NINJA"	parented_attachment
2020/12/CPD-118.png	2020/12/CPD-118.png	image/png	yes	303533	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-118.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-118.png	6363	6361	CIR-00-02-00	"CIRCUITO CALISTENIA BASICO"	parented_attachment
2020/12/CPD-210-2.0.png	2020/12/CPD-210-2.0.png	image/png	yes	566628	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-210-2.0.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-210-2.0.png	6404	6401	CIR-00-06-00	"CIRCUITO PARA DEPORTES"	"featured_image | parented_attachment"
2020/12/CPD-213.png	2020/12/CPD-213.png	image/png	yes	446097	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-213.png	https://www.productosjumbo.com/wp-content/uploads/2020/12/CPD-213.png	6415	6411	CIR-00-08-00	"CIRCUITO DE EJERCICIOS COMPLETO"	"featured_image | parented_attachment"
