product_id	product_sku	product_name	product_status	unique_images	featured_images	gallery_images	parented_attachments	content_images	image_paths
7831	TEM-PM-01-00	TIPPIE	publish	1	1	0	1	0	2021/01/tippie.jumbo_.jpg
7834	PIL-PT-01-00	Bubble Pillar (PTJ-620 C)	draft	1	1	0	1	0	2021/01/bubble-pillar-productos-jumbo.png
8007	DEP-00-07-00	PORTERIA CON TABLERO DE BÁSQUETBOL	publish	3	1	1	2	0	2020/12/PCT-113.png | 2021/01/PCT-0113-e1632160134444.jpg | 2026/03/DEP-00-07-00-PORTERIA-CON-TABLERO-DE-BASQUETBOL.avif
8009	DEP-MO-04-00	GRADAS 5 ASIENTOS Y 4 DESCANSA PIES	publish	1	1	0	0	0	2020/12/MUD-216.png
8012	CAN-PP-01-00	POSTE DE BOLSAS CON BASURERO CANINO	publish	3	1	1	2	1	2021/01/AEC-320.png | 2021/01/Eco-Jumbo-2022-logo-300x292.png | 2021/01/bote-de-basura-con-bolsas-para-perros.jpg
8314	BAN-PV-02-00	BANCA PMP PVC	publish	1	1	0	1	0	2021/01/Banca-PMP-PVC-BF-165-A.jpg
8316	BAN-PP-04-00	BANCA KIRO	publish	2	1	0	1	1	2021/01/Eco-Jumbo-2022-logo-300x292.png | 2021/01/MUA-420-Temp0050.png
8328	BAN-IN-02-00	BANCA LOGAN INCLUSIVA PVC	publish	2	1	1	2	0	2021/01/banca-inclusiva-logan-pvc-productos-jumbo.jpg | 2021/01/banca-para-silla-de-ruedas-MUA-1015-A-DC-web.jpg
8336	BAN-PV-01-00	BANCA PUMORI PVC	publish	1	1	0	0	0	2020/12/MUA-915.png
8345	MES-PV-01-00	MESA DE PICNIC PVC	publish	1	1	0	1	0	2021/01/MPVC-1-Perspectiva.png
8350	APA-00-04-00	APARCABICICLETAS ONE MARCO	publish	1	1	0	1	0	2021/01/Aparcabicicletas-One-Marco-MUB-320.jpg
8359	BAN-IX-01-00	BANCA LOA INOX	publish	1	1	0	1	0	2021/01/INOX-MUA-517-A.png
8361	BOT-IX-01-00	BOTE GANGES	publish	1	1	0	0	0	2020/12/INOX-718R.png
8363	BOL-IX-01-00	BOLARDO 5 INOX	publish	1	1	0	0	0	2020/12/INOX-118P.png
8364	BOL-IX-02-00	BOLARDO 3 INOX	publish	1	1	0	0	0	2020/12/INOX-618P.png
8367	BOL-00-04-00	BOLARDO METALICO 4″ 60 CM ALTURA	publish	2	1	0	2	0	2021/01/Bolardo-metalico-BOL-1-3.png | 2021/01/bolardos-productos-jumbo.png
8370	BUS-TP-01-00	PARABUS BASIC	publish	1	1	0	0	0	2020/12/PB-111.png
19063	COL-AB-02-00	COLUMPIO PP EN A 3 ASIENTOS DE BANDA	publish	1	1	0	1	0	2021/01/CP-103-2.0.png
19111	CMT-120P	BANCA COMPLETA	publish	1	1	0	1	0	2021/01/Banca-completa-CMT-120P.png
21148	MEC-CR-03-00	Juego CHARLOTTE	publish	8	1	2	5	0	2021/10/juego-infantil-charlestone-jumbo.jpg | 2021/10/juego-para-escuelas-2.jpg | 2021/10/juego-para-escuelas1.jpg | 2021/10/juego-para-escuelas3.jpg | 2026/03/EOS-PR-26-00-MODULO-CHARLOTTE.avif | 2026/07/Juego-Charlotte-EOS-PR-26-00-2.avif | 2026/07/Juego-Charlotte-EOS-PR-26-00-im.avif | 2026/07/Juego-Charlotte-EOS-PR-26-00-top.avif
22130	EJE-ID-23-00	EJERCITADOR PARED SUECA Y 2 POSTES	publish	2	1	1	2	0	2022/02/pared-sueca-ejercicio.jpg | 2026/03/EJE-ID-23-00-EJERCITADOR-PARED-SUECA-Y-2-POSTES.avif
22188	DEP-MO-01-00	2 BANCAS DE ARBITROS CON TECHUMBRE	publish	2	1	0	2	0	2022/02/MUD-212-techo-Temp0045.png | 2026/03/DEP-MO-01-00-2-BANCAS-DE-ARBITROS-CON-TECHUMBRE.avif
22209	CAN-PL-03-00	SALTO ARO CANINO	publish	1	1	0	1	0	2022/02/AEC-214-A-salto-aro-canino.png
22313	TEM-IX-02-00	Juego HEXAGON	publish	1	1	0	1	0	2022/03/modulo-hexagon-juego-infantil-gigante.jpg
22315	TEM-IX-03-00	Juego ATALAYA	publish	1	1	0	1	0	2022/03/juego-gigante-infantil-atalaya.jpg
22323	CON-CR-01-00	CONJUNTO DE MEDIA LUNA	publish	2	1	0	2	0	2022/03/conjunto-media-luna-juego-residencial.jpg | 2026/03/CON-CR-01-00-CONJUNTO-DE-MEDIA-LUNA.avif
22329	SUB-IN-02-00	SUBE Y BAJA PARA SILLA DE RUEDAS	publish	1	1	0	1	0	2022/03/sube-y-baja-para-silla-de-ruedas.jpg
22330	EOS-IN-03-00	Juego CASTILLO INCLUSIVO	publish	1	1	0	1	0	2022/03/PE-MTIC-121-DC-1.png
22332	MMB-120	Juego BARCO WOOD	publish	1	1	0	1	0	2022/03/barco-de-madera-jumbo.jpg
22334	MMW-122	Juego WOOD	publish	1	1	0	1	0	2022/03/juego-infantil-de-madera.jpg
22335	MMR-122	Juego RETOS BAJOS	publish	1	1	0	1	0	2022/03/obstaculos-de-madera-paraninios.jpg
22344	BOT-PM-02-00	BOTE OKA PLASTIMADERA	publish	2	1	0	1	1	2021/01/Eco-Jumbo-2022-logo-300x292.png | 2022/03/Bote-Oka-Plastimadera-MUO-117A.jpg
22346	BOT-LP-02-02	BOTE OKA PERFORADA	publish	2	1	0	2	0	2022/03/Bote-Oka-Perforada-MUO-117B.jpg | 2026/03/BOT-LP-02-02-BOTE-OKA-PERFORADA.avif
22348	BOT-00-04-00	BOTE TRIANGULAR	publish	1	1	0	1	0	2022/03/bote-triangular-MUO-521.jpg
22359	BAN-MA-01-00	BANCA CIRCULAR JUNKO	publish	2	1	0	1	1	2021/01/Eco-Jumbo-2022-logo-300x292.png | 2022/03/MUP-321-banca-junko-web.jpg
22365	BAN-00-10-00	BANCA CIRCULAR CON ASIENTO	publish	1	1	0	1	0	2022/03/BANCA-circular.png
22370	COL-00-01-00	2 COLUMPIOS ARIA	publish	2	1	0	1	1	2021/01/Eco-Jumbo-2022-logo-300x292.png | 2022/03/SET-Columpio-ARIA.png
22386	BAN-CR-05-00	BANCA VINSONS B	publish	1	1	0	1	0	2022/03/MUA-1717.png
22393	MES-LP-04-00	4 MESAS PICNIC CON PERGOLA	publish	1	1	0	1	0	2022/03/MGM-120-1A-mesa-con-pergola-web.jpg
22396	SEÑ-00-14-00	MESA MAPA	publish	1	1	0	1	0	2022/03/MUPI-121-web-mapa.jpg
22401	SEÑ-PT-02-00	TOTEM CON LUZ	publish	3	1	0	3	0	2022/03/PTJ-ESI-221-A-totem-con-luz.jpg | 2022/03/TOTEM-CON-LUZ-SEN-PT-02-00.png | 2022/03/TOTEM-CON-LUZ-SEN-PT-02-00500x-700-px.webp
22403	SEÑ-00-15-00	SEÑALETICA TOTEM	publish	1	1	0	1	0	2022/03/ESI-620-totem.jpg
22405	SEÑ-PL-01-00	SEÑALETICA PLASTIPANEL 50 X 25 CM	publish	2	1	0	1	1	2022/03/colores-plastipanel.jpg | 2022/03/senaletica-plastipanel-web.jpg
22413	TER-PP-01-00	TERRAZA	publish	2	1	0	1	1	2021/01/Eco-Jumbo-2022-logo-300x292.png | 2022/03/MUP-131-Terraza-render.jpg
22415	MES-PP-02-00	MESA PICNIC 3/3	publish	1	1	0	1	0	2022/03/MUP-331-Mesa-Picnic-3-3-Plastimadera-Premium-RENDER.jpg
22417	MES-PP-01-00	MESA CUBI	publish	2	1	0	2	0	2022/03/MUP-231-Cubi-Mesa-Plastimadera-Premium.jpg | 2026/03/MES-PP-01-00MESA-CUBI.avif
22419	CMT-520P	JARDINERA BAJA	publish	1	1	0	0	0	2023/01/maceta-de-concreto-CMT-520P.jpg
22421	CMT-320P	MACETA TRAPECIO	publish	1	1	0	0	0	2023/01/maceta-de-concreto-CMT-520P.jpg
22422	CMT-420P	MACETA ALTA	publish	1	1	0	1	0	2022/03/CMT-320P-maceta-concreto-web.jpg
22424	CMT-220P	MACETA REDONDA	publish	1	1	0	1	0	2022/03/CMT-220P-maceta-concreto-web.jpg
22429	BOL-00-05-00	BOLARDO METALICO 6″ 80CM ALTURA	publish	1	1	0	1	0	2022/03/Bolardo-Metalico-6-80-cm-altura-BOL-180.png
22431	BOL-PT-01-00	BOLARDO CON LUZ	publish	1	1	0	1	0	2022/03/bolardo-luz-PTJ-BOL-220.jpg
22667	COL-AB-04-00	COLUMPIO PP EN A CON 4 ASIENTOS DE BANDA	publish	1	1	0	1	0	2022/03/CP-104-2.0-Columpio-AJ.png
22712	PPM-VET	Piso Plástico Modular Verde Trébol	publish	4	1	2	3	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-instrucciones.jpg | 2022/03/piso-modular-verde-trebol.jpg
22725	PPM-TER	Piso Plástico Modular Terracota	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-instrucciones.jpg | 2022/03/piso-modular-terracota.jpg
22727	PPM-VEL	Piso Plástico Modular Verde Limón	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-instrucciones.jpg | 2022/03/piso-modular-verde-limon.jpg
22729	PPM-GRI	Piso Plástico Modular Gris	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-gris.jpg | 2022/03/piso-modular-instrucciones.jpg
22731	PPM-BEI	Piso Plástico Modular Beige	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-beige.jpg | 2022/03/piso-modular-instrucciones.jpg
22733	PPM-NEG	Piso Plástico Modular Negro	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-instrucciones.jpg | 2022/03/piso-modular-negro.jpg
22735	PPM-AZC	Piso Plástico Modular Azul Cobalto	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-azul-cobalto.jpg | 2022/03/piso-modular-instrucciones.jpg
22737	PPM-ROJ	Piso Plástico Modular Rojo	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-instrucciones.jpg | 2022/03/piso-modular-rojo.jpg
22739	PPM-AMA	Piso Plástico Modular Amarillo	publish	4	1	2	1	1	2022/03/ITF_CLASSIFIED-COURT-PACE_5FAST_COLOUR.png | 2022/03/cancha-multiusos-piso-modular.jpg | 2022/03/piso-modular-amarillo.jpg | 2022/03/piso-modular-instrucciones.jpg
22897	RAI-CP1-2D	Castle 1 – Rainbow	draft	5	1	1	5	0	2022/04/casa-de-madera-jumbo-1.jpg | 2022/04/casa-de-madera-rainbow.jpg | 2022/04/casa-madera-para-ninos.jpg | 2022/04/juego-de-madera-rainbow.jpg | 2022/04/juego-rainbow-de-madera.jpg
23738	RAI-CP2-2B	Fiesta Castle 2 – Rainbow	draft	5	1	2	5	0	2022/08/casa-de-madera-grande-rainbow.jpg | 2022/08/casa-de-madera-jumbo-2.jpg | 2022/08/fiesta-castle-2.avif | 2022/08/productos_jumbo_casa_madera_producto_fiesta-castle_-imagen-1.jpg | 2022/08/productos_jumbo_casa_madera_producto_fiesta-castle_imagen-2.jpg
24629	BOT-LP-01-01	BOTE PARANA DOBLE	publish	2	1	0	2	0	2022/12/Bote-Parana-Doble-BOT-LP-01-01.webp | 2022/12/bote-doble-parana.jpg
24631	BOT-00-01-01	BOTE CENTRO HISTORICO DOBLE	publish	1	1	0	1	0	2022/12/bote-doble-centro-historico.jpg
24818	MEL-CR-01-00	Juego Córdoba	publish	5	1	2	2	0	2023/02/modulo-cordoba-nuevo-juego-infantil.png | 2026/03/TDF-00-03-01-MODULO-CORDOBA.avif | 2026/07/Juego-Cordoba-TDF-00-03-01-im.avif | 2026/07/Juego-Cordoba-TDF-00-03-01-top.avif | 2026/07/Juego-Cordoba-TDF-00-03-01.avif
24820	MEL-CR-02-00	Juego VIZCAYA	publish	4	1	2	1	0	2023/02/modulo-vizcaya-nuevo-juego-en-parques.png | 2026/07/Juego-Vizcaya-TDF-00-01-00-im.avif | 2026/07/Juego-Vizcaya-TDF-00-01-00-top.avif | 2026/07/Juego-Vizcaya-TDF-00-01-00.avif
24822	MEL-CR-03-00	Juego VALLADOLID	publish	4	1	2	1	0	2023/02/modulo-valladolid-TDF-00-02-00.jpg | 2026/07/Juego-Valladolid-TDF-00-02-02-im.avif | 2026/07/Juego-Valladolid-TDF-00-02-02-top.avif | 2026/07/Juego-Valladolid-TDF-00-02-02.avif
24851	EOS-00-04-00	Juego Iggy	publish	2	1	0	2	0	2023/02/modulo-iggy-EOS-00-04-00.jpg | 2026/03/EOS-00-04-00-MODULO-IGGY.avif
24856	EOS-00-05-00	Juego Yety	publish	2	1	0	2	0	2023/02/modulo-yety-EOS-00-05-00.jpg | 2026/03/EOS-00-05-00-MODULO-YETY.avif
24871	SUB-MA-01-00	SUBE Y BAJA DE MADERA NATURAL	publish	1	1	0	1	0	2023/02/sube-y-baja-de-madera-SUB-MA-01-00.jpg
24883	EJE-EM-01-00	EJERCITADOR DE PIERNAS MEDIUM	publish	1	1	0	1	0	2023/02/EJERCITADOR-DE-PIERNAS-MEDIUM-EJE-EM-01-00.jpg
24885	EJE-EM-02-00	EJERCITADOR ABDOMINALES MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Abdominales-Medium-EJE-EM-02-00.jpg
24887	EJE-EM-03-00	EJERCITADOR ELIPTICA MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Eliptica-Medium-EJE-EM-03-00.jpg
24889	EJE-EM-04-00	EJERCITADOR CAMINADORA MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Caminadora-Medium-EJE-EM-04-00.jpg
24891	EJE-EM-05-00	EJERCITADOR POTRO MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Potro-Medium-EJE-EM-05-00.jpg
24893	EJE-EM-06-00	EJERCITADOR BARRAS PARALELAS MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Barras-Paralelas-Medium-EJE-EM-06-00.jpg
24895	EJE-EM-07-00	EJERCITADOR BRAZOS Y MUÑECAS MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Brazos-y-Munecas-Medium-EJE-EM-07-00.jpg
24897	EJE-EM-08-00	EJERCITADOR MOVIMIENTO DE CINTURA MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Movimiento-de-Cintura-Medium-EJE-EM-08-00.jpg
24899	EJE-EM-09-00	EJERCITADOR SURFER MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-Surfer-Medium-EJE-EM-09-00.jpg
24901	EJE-EM-10-00	EJERCITADOR DE BRAZO MEDIUM	publish	1	1	0	1	0	2023/02/Ejercitador-de-Brazo-Medium-EJE-EM-10-00.jpg
25233	EOS-MA-01-00	Juego MADERA A	publish	2	1	1	2	0	2023/03/juego-de-madera-modulo-a-2.jpg | 2023/03/juego-de-madera-modulo-a.jpg
25243	BOA-PT-01-00	Private: Pixel Board	private	2	1	1	2	0	2023/03/pizarron-interactivo-con-luces.jpg | 2023/03/pizarron-interactivo.jpg
28342	EOS-PR-34-20	Ensueño	publish	24	1	1	22	0	2024/02/Productos_jumbo_arco_multifuncional_retos_bajos_juegos_infantiles_juegos_para_exteriores.jpg | 2024/02/Productos_jumbo_barco_modulo_tematico_zebra_juegos_infantiles.jpg | 2024/02/Productos_jumbo_barco_vikingo_juego_tematico_juegos_infantiles.jpg | 2024/02/Productos_jumbo_casa_interactiva_juegos_para_jardin_juegos_para_exteriores.jpg | 2024/02/Productos_jumbo_columpio_columpios_juegos_infantiles_juegos_para_jardin.jpg | 2024/02/Productos_jumbo_columpio_de_madera_juegos_de_madera_juegos_infantiles.jpg | 2024/02/Productos_jumbo_columpio_tematico_columpios_juegos_infantiles_juegos_para_exteriores.jpg | 2024/02/Productos_jumbo_cubo_de_retos_bajos_juegos_de_retos_juegos_infantiles.jpg | 2024/02/Productos_jumbo_ensueno_juegos_modulares_para_exterior_juegos_infantiles.jpg | 2024/02/Productos_jumbo_modulo_tematico_jirafa_juegos_infantiles.jpg | 2024/02/Productos_jumbo_montable_dino_verde_montables_juegos_infantiles.jpg | 2024/02/Productos_jumbo_montable_nessy_azul_montables_juegos_infantiles.jpg | 2024/02/Productos_jumbo_pasapies_juegos_de_retos_bajos_juegos_infantiles.jpg | 2024/02/Productos_jumbo_puente_colgante_retos_bajos_juegos_infantiles.jpg | 2024/02/Productos_jumbo_trepadero_T-rex_juegos_trepaderos_juegos_infantiles.jpg | 2024/02/Productos_jumbo_trepadero_chico_juegos_infantiles_para_interiores.jpg | 2024/02/Productos_jumbo_trepadero_cubo_de_red_juegos_trepaderos_juegos_infantiles.jpg | 2024/02/Productos_jumbo_trepadero_gr_juegos_infantiles_modulares_para_interiores.jpg | 2024/02/Productos_jumbo_trepadero_m_juegos_infantiles_modulares_para_interiores.jpg | 2024/02/Productos_jumbo_trepadero_triceraptop_juegos_tematicos_juegos_trepaderos.jpg | 2024/02/Productos_jumbo_tunel_infantil_azul_juegos_para_jardin_juegos_infantiles.jpg | 2026/03/EOS-PR-34-00-MODULO-ENSUENO.avif | 2026/07/Ensueno-EOS-PR-34-00-1.avif | 2026/07/Ensueno-EOS-PR-34-00-top.avif
28365	TEM-PL-15-20	Juego temático jirafa	publish	4	1	2	1	0	2026/03/TEM-PL-15-00-MODULO-TEMATICO-JIRAFA.avif | 2026/07/Juego-Tematico-Jirafa-TEM-PL-15-00-im.avif | 2026/07/Juego-Tematico-Jirafa-TEM-PL-15-00-top.avif | 2026/07/Juego-Tematico-Jirafa-TEM-PL-15-00.avif
28369	TEM-PL-16-20	Juego temático Zebra	publish	4	1	2	1	0	2026/03/TEM-PL-16-00-MODULO-TEMATICO-ZEBRA.avif | 2026/07/Juego-Tematico-Zebra-TEM-PL-16-00-1.avif | 2026/07/Juego-Tematico-Zebra-TEM-PL-16-00-im.avif | 2026/07/Juego-Tematico-Zebra-TEM-PL-16-00-top.avif
28398	TRE-CU-12-00	CUBO DE RETOS BAJOS	publish	1	1	0	0	0	2024/02/Productos_jumbo_cubo_de_retos_bajos_juegos_de_retos_juegos_infantiles.jpg
28399	PAS-PL-01-00	Pasapies	publish	1	1	0	1	0	2026/03/PAS-PL-01-00-PASAPIES.avif
28409	IRE-PL-11-00	MONTABLE NESSY	publish	1	1	0	0	0	2024/02/Productos_jumbo_montable_nessy_azul_montables_juegos_infantiles.jpg
28410	IRE-PL-10-00	MONTABLE DINO	publish	1	1	0	0	0	2024/02/Productos_jumbo_montable_dino_verde_montables_juegos_infantiles.jpg
28412	COL-MA-01-00	COLUMPIO DE MADERA	publish	1	1	0	0	0	2024/02/Productos_jumbo_columpio_de_madera_juegos_de_madera_juegos_infantiles.jpg
28647	EJE-BA-21-00	Private: Ejercitador barras paralelas	private	1	1	0	1	0	2024/03/productos_jumbo_ejercitador_barras-paralelas_doble.png
28651	EJE-ID-49-00	GIMNASIO GRANDE DE BARRAS AL AIRE LIBRE	publish	1	1	0	1	0	2024/03/gimnasio_grande_de-barras_al-aire_libre_productos_jumbo.png
28654	EJE-ID-50-00	Gimnasio mediano de barras al aire libre	publish	2	1	0	2	0	2024/03/gimnasio_mediano-de-barras_al-aire_libre_productos_jumbo.png | 2026/03/EJE-ID-50-00-GIMNASIO-MEDIANO-DE-BARRAS-AL-AIRE-LIBRE.avif
28664	EJE-ID-52-00	PARED MILITAR	publish	1	1	0	1	0	2024/03/pared_militar_para_obstaculos_productos_jumbo.png
28674	EJE-ID-05-01	EJERCITADOR BANCO ABDOMINAL HORIZONTAL	publish	1	1	0	1	0	2024/03/ejercitador_banco_abdominal_horizontal_productos_jumbo.png
28676	EJE-ID-06-00	Ejercitador Banco Abdominal Inclinado	publish	2	1	0	2	0	2024/03/EJE-EST-06-00-EJERCITADOR-BANCO-ABDOMINAL-INCLINADO.avif | 2024/03/ejercitador_banco_abdominal-inclinado_productos_jumbo.jpg
28678	CAN-00-03-00	Grua Canina	publish	2	1	0	2	0	2024/03/grua_canina_productos_jumbo.png | 2026/03/CAN-00-03-00-GRUA-CANINA.avif
29276	ARC-6472	Pista de Skate ARC-6472	publish	1	1	0	1	0	2024/07/Pista-de-Skate-ARC-6472.webp
29280	ARC-5911	Pista de Skate ARC-5911	publish	1	1	0	1	0	2024/07/Pista-de-Skate-ARC-5911.webp
29281	ARCPT-01	Speed ring	publish	1	1	0	1	0	2024/07/Speed-Ring.webp
29284	ARCPT-02	Triple Threat	publish	1	1	0	1	0	2024/07/Triple-Treat.webp
29373	CPL-124	BANCA GRAPA	publish	1	1	0	1	0	2024/08/Banca-Grapa-CPL-124.webp
29377	CPL-224	BANCA CUBO	publish	1	1	0	1	0	2024/08/Banco-Cubo-CPL-224-copia.webp
29380	CPL-324	BANCA LINGOTE	publish	1	1	0	1	0	2024/08/Banca-Lingote-CPL-324.webp
29383	CPL-424	MESA DE AJEDREZ DE CONCRETO	publish	1	1	0	1	0	2024/08/Mesa-de-Ajedrez-de-Concreto-CPL-424.webp
29757	CIR-00-14-00	GIMNASIO CALISTENIA C	publish	1	1	0	1	0	2024/11/gimnasio-calistenia-c.jpg
30487	KOM-COR203301-1101	Twister inclusivo	publish	1	1	0	1	0	2025/05/KOM-COR203301-1101.png
30490	KOM-ELE400024-3717F	Spinner bowl	publish	1	1	0	1	0	2025/05/KOM-ELE400024-3717F.png
30492	KOM-PCM157-0205	Carrusel inclusivo	publish	1	1	0	1	0	2025/05/KOM-PCM157-0205.png
30494	KOM-PCM153-0902	Carrusel 3 asientos	publish	1	1	0	1	0	2025/05/KOM-PCM153-0902.png
30496	KOM-PCM159-1001	Wehopper	publish	1	1	0	1	0	2025/05/KOM-PCM159-1001.png
30498	KOM-M98401-1011	Columpio péndulo	publish	1	1	0	1	0	2025/05/KOM-M98401-1011.png
30500	KOM-BLX410501-3717	Bloqx 5	publish	1	1	0	1	0	2025/05/KOM-BLX410501-3717.png
30502	KOM-GXY916021-3417	Supernova	publish	1	1	0	1	0	2025/05/KOM-GXY916021-3417.png
30504	KOM-PCM200432-0901	Mega deck doble con torre	publish	1	1	0	1	0	2025/05/KOM-PCM200432-0901.png
30506	KOM-CRP812001-0404	Domo sensorial	publish	1	1	0	1	0	2025/05/KOM-CRP812001-0404.png
30508	KOM-COR175101-0403	Mariposa, physical	publish	1	1	0	1	0	2025/05/KOM-COR175101-0403.png
30510	KOM-CRP812501-0404	Domo explorer	publish	1	1	0	1	0	2025/05/KOM-CRP812501-0404.png
30513	KOM-CRP810201-0903	Mini cúpula con tobogan	publish	1	1	0	1	0	2025/05/KOM-CRP810201-0903.png
30515	KOM-PCT310321-0901	Giant palacio l+xl & torre mediana	publish	1	1	0	1	0	2025/05/KOM-PCT310321-0901.png
30517	KOM-NRO2008-1001	El castillo de la bruja	publish	1	1	0	1	0	2025/05/KOM-NRO200801-1001.png
30519	KOM-NRO836-1201	Cupula jungla	publish	1	1	0	1	0	2025/05/KOM-NRO836-1201.png
30521	KOM-PCM112821-0901	Castillo con torre de vigía	publish	1	1	0	1	0	2025/05/KOM-PCM112821-0901.png
30523	KOM-PCM113221-0901	Barco man-o-war	publish	1	1	0	1	0	2025/05/KOM-PCM113221-0901.png
30525	KOM-KPL400722-0902	Cuatro torres con tobogan de tubo	publish	1	1	0	1	0	2025/05/KOM-KPL400722-0902.png
30527	KOM-PCM103031-0901	Torre de juego con rampa	publish	1	1	0	1	0	2025/05/KOM-PCM103031-0901.png
30529	KOM-PCM81121-0950	Duo climber	publish	1	1	0	1	0	2025/05/KOM-PCM81121-0950.png
30532	KOM-NRO2005-1001	Torre de los magos doble	publish	1	1	0	1	0	2025/05/KOM-NRO200501-1001.png
30534	KOM-NRO542-1021	Barco explorador mediano	publish	1	1	0	1	0	2025/05/KOM-NRO542-1021.png
30536	KOM-NRO854-1001	Parcour 9	publish	1	1	0	1	0	2025/05/KOM-NRO854-1001.png
30539	KOM-NRO865-1001	Parcour 6	publish	1	1	0	1	0	2025/05/KOM-NRO865-1001.png
30541	KOM-PCE305121-0603	Buscacaminos	publish	1	1	0	1	0	2025/05/KOM-PCE305121-0603.png
30543	KOM-M98301-1009	Columpio nido 360	publish	1	1	0	1	0	2025/05/KOM-M98301-1009.png
30545	KOM-FAZ20100-0900	Combi 1 cross training	publish	1	1	0	1	0	2025/05/KOM-FAZ20100-0900.png
30547	KOM-FAZ60300-0001	Prensa de piernas	publish	1	1	0	1	0	2025/05/KOM-FAZ60300-0001.png
30550	KOM-FAZ60100-0001	Prensa de pecho	publish	1	1	0	1	0	2025/05/KOM-FAZ60100-0001.png
30552	KOM-FAZ60600-0001	Banco de abdominales	publish	1	1	0	1	0	2025/05/KOM-FAZ60600-0001.png
30554	KOM-FAZ52100-0801	Bicicleta elíptica	publish	1	1	0	1	0	2025/05/KOM-FAZ52100-0801.png
30556	KOM-FAZ60200-0001	Jalón para espalda	publish	1	1	0	1	0	2025/05/KOM-FAZ60200-0001.png
30558	KOM-FAZ60400-0001	Prensa de hombros	publish	1	1	0	1	0	2025/05/KOM-FAZ60400-0001.png
30560	KOM-FAZ60500-0001	Remo horizontal	publish	1	1	0	1	0	2025/05/KOM-FAZ60500-0001.png
30562	KOM-FAZ60700-0001	Hiperextensor lumbar	publish	1	1	0	1	0	2025/05/KOM-FAZ60700-0001.png
30564	KOM-FAZ50100-0801	Bicicleta de ciudad	publish	1	1	0	1	0	2025/05/KOM-FAZ50100-0801.png
30731	MDA-PL-01-00	Juego Freya	publish	3	1	1	3	0	2025/07/freya-01.png | 2025/07/freya-02.png | 2026/03/MDA-PL-01-00-MODULO-FREYA.avif
30734	MDA-PL-02-00	Juego Magni	publish	3	1	1	3	0	2025/07/MAGNI-1.png | 2025/07/MAGNI-2.png | 2026/03/MDA-PL-02-00-MODULO-MAGNI.avif
31943	MUS-CV-03-00	Juego Musical B01	publish	1	1	0	1	0	2026/02/juego-musical-b01.avif
31946	MUS-CV-02-00	Juego Musical PE-D01-A	publish	1	1	0	1	0	2026/02/juego-musical-pe-d01-a.avif
31948	ZHEJU-047A	Juego 047A	publish	1	1	0	1	0	2026/02/modulo-047a.avif
31951	WH-BRITANIA-G	Juego BRITANIA GRIS	publish	1	1	0	1	0	2026/02/modulo-britania-gris.avif
31953	WH-BARCOP	Juego BARCO PIRATA	publish	1	1	0	1	0	2026/02/modulo-barco-pirata.avif
31956	WH-PARMA	Juego PARMA	publish	1	1	0	1	0	2026/02/modulo-parma.avif
31958	WH-BARCELONA-GR	Juego BARCELONA	publish	1	1	0	1	0	2026/02/modulo-barcelona-wh.avif
31960	ZHEJU-125A	Juego 125A	publish	1	1	0	1	0	2026/02/modulo-125a.avif
32083	WH-TAN	Juego Tan	publish	1	1	0	0	0	2026/03/modulo-tan.avif
32088	WH-IRE07	Montable Surfboard	publish	1	1	0	0	0	2026/03/montable-surfboard-scaled.avif
32089	OKOK-N01	EJERCITADOR CINTURA Y ESCALERAS OK	publish	1	1	0	0	0	2026/03/productos_jumbo_ejercitador_cintura_y_escalera_exterior_okstar.avif
