product_id	product_sku	product_name	product_status	relative_path	repository_path	mime_type	attachment_ids	roles
7150	JAM-319	AQUA JUM3	publish	2021/01/JAM-319.png	media/production/uploads/2021/01/JAM-319.png	image/png	7151	featured_image | parented_attachment
7153	JAM-419	AQUA JUM4	publish	2021/01/JAI-419.png	media/production/uploads/2021/01/JAI-419.png	image/png	7155	parented_attachment
7153	JAM-419	AQUA JUM4	publish	2021/01/JAM-419.png	media/production/uploads/2021/01/JAM-419.png	image/png	7301	featured_image | parented_attachment
7156	JAM-519	AQUA JUM5	publish	2021/01/JAI-519.png	media/production/uploads/2021/01/JAI-519.png	image/png	7159	parented_attachment
7156	JAM-519	AQUA JUM5	publish	2021/01/JAM-519.png	media/production/uploads/2021/01/JAM-519.png	image/png	7302	featured_image | parented_attachment
7167	JAI-419	ARCO SPRAY	publish	2021/01/JAI-419-1.png	media/production/uploads/2021/01/JAI-419-1.png	image/png	7168	featured_image | parented_attachment
7169	JAI-519	Bolardo Spray	publish	2021/01/JAI-519-1.png	media/production/uploads/2021/01/JAI-519-1.png	image/png	7170	featured_image | parented_attachment
7171	JAI-619	SPRAY S	publish	2021/01/JAI-619.png	media/production/uploads/2021/01/JAI-619.png	image/png	7172	featured_image | parented_attachment
7173	JAI-819	PALMERA LLUVIA	publish	2021/01/JAI-719.png	media/production/uploads/2021/01/JAI-719.png	image/png	7174	parented_attachment
7173	JAI-819	PALMERA LLUVIA	publish	2021/01/JAI-819.png	media/production/uploads/2021/01/JAI-819.png	image/png	7176	featured_image | parented_attachment
7177	JAI-919	SOMBRILLA LLUVIA	publish	2021/01/JAI-919.png	media/production/uploads/2021/01/JAI-919.png	image/png	7178	featured_image | parented_attachment
7224	PASART-25	Pasto Artificial 25mm de altura	publish	2021/01/pasto-sintetico-productos-jumbo.jpg	media/production/uploads/2021/01/pasto-sintetico-productos-jumbo.jpg	image/jpeg	25977	featured_image | parented_attachment
7228	PASART-45	Pasto Artificial 45mm de altura	publish	2021/01/pasto-sintetico-productos-jumbo.jpg	media/production/uploads/2021/01/pasto-sintetico-productos-jumbo.jpg	image/jpeg	25977	featured_image
7230	PASART-45-BL	Pasto Artificial 45mm de altura 850grs Color Blanco	publish	2021/01/PASART-20-BL.png	media/production/uploads/2021/01/PASART-20-BL.png	image/png	7317	featured_image | parented_attachment
7232	PASART-45-AM	Pasto Artificial 45 mm de altura 850grs Color Amarillo	publish	2021/01/PASART-20-AM.png	media/production/uploads/2021/01/PASART-20-AM.png	image/png	7318	featured_image | parented_attachment
7233	PASART-45-RO	Pasto Artificial 45 mm de altura 850grs Color Rojo	publish	2021/01/PASART-20-RO.png	media/production/uploads/2021/01/PASART-20-RO.png	image/png	7319	featured_image | parented_attachment
7235	PASART-45-AZ	Pasto Artificial 45 mm de altura 850grs Color Azul	publish	2021/01/PASART-20-AZ.png	media/production/uploads/2021/01/PASART-20-AZ.png	image/png	7320	featured_image | parented_attachment
7243	PTJ-MGB-220	Dexia Bote con iluminacion	publish	2021/01/PTJ-MGB-220.png	media/production/uploads/2021/01/PTJ-MGB-220.png	image/png	7244	featured_image | parented_attachment
7254	PGR-50	Piso de Loseta de Caucho Rojo Chispa	publish	2021/01/Loseta-Rojo-chispa-PGR-50.jpg	media/production/uploads/2021/01/Loseta-Rojo-chispa-PGR-50.jpg	image/jpeg	23025	featured_image | parented_attachment
7255	PGN-60	Piso de Loseta de Caucho Negro Chispa	publish	2021/01/Loseta-negro-Chispa-premium-PGN-60.jpg	media/production/uploads/2021/01/Loseta-negro-Chispa-premium-PGN-60.jpg	image/jpeg	23023	featured_image | parented_attachment
7260	PGK-50	Piso de Loseta de Caucho Kaki	publish	2021/01/Loseta-kaki-premium-PGK-50.jpg	media/production/uploads/2021/01/Loseta-kaki-premium-PGK-50.jpg	image/jpeg	23019	featured_image | parented_attachment
7261	PGG-50	Piso de Loseta de Caucho Gris	publish	2021/01/Loseta-Gris-premium-PGG-50.jpg	media/production/uploads/2021/01/Loseta-Gris-premium-PGG-50.jpg	image/jpeg	23029	featured_image | parented_attachment
7262	MUA-217 A-P	Banca fuji A.	draft	2021/01/MUA-217-A-P.png	media/production/uploads/2021/01/MUA-217-A-P.png	image/png	7264	featured_image | parented_attachment
7263	PGCA-50	Piso de Loseta de Caucho Cafe	publish	2021/01/Loseta-Cafe-premium-PGCA-50.jpg	media/production/uploads/2021/01/Loseta-Cafe-premium-PGCA-50.jpg	image/jpeg	23028	featured_image | parented_attachment
7265	MUA-217 B-P	Banca fuji B.	draft	2021/01/MUA-217-B-P.png	media/production/uploads/2021/01/MUA-217-B-P.png	image/png	7267	featured_image | parented_attachment
7266	PGN-50	Piso de Loseta de Caucho Negro	publish	2021/01/Loseta-negro-premium-PGN-50.jpg	media/production/uploads/2021/01/Loseta-negro-premium-PGN-50.jpg	image/jpeg	23018	featured_image | parented_attachment
7269	LBGR-50	Loseta Burbuja Terracota	publish	2021/01/loseta-burbuja-terracota-con-base.png	media/production/uploads/2021/01/loseta-burbuja-terracota-con-base.png	image/png	7475	featured_image | parented_attachment
7269	LBGR-50	Loseta Burbuja Terracota	publish	2021/01/loseta-burbuja-verde-con-base.png	media/production/uploads/2021/01/loseta-burbuja-verde-con-base.png	image/png	7474	parented_attachment
7272	LBGA-50	Loseta Burbuja Azul Marino	publish	2021/01/loseta-burbuja-Azul-con-base.png	media/production/uploads/2021/01/loseta-burbuja-Azul-con-base.png	image/png	7476	featured_image | parented_attachment
7273	LBGV-50	Loseta Burbuja Verde	publish	2021/01/loseta-burbuja-verde-con-base.png	media/production/uploads/2021/01/loseta-burbuja-verde-con-base.png	image/png	7474	featured_image
7275	PPG1-1	Private: JUMBO RUBBER PG1 A 1 CM	private	2021/01/rubber-5.png	media/production/uploads/2021/01/rubber-5.png	image/png	7412	featured_image | parented_attachment
7277	PPG1-2	Private: JUMBO RUBBER PG1 A 2 CM	private	2021/01/rubber-4.png	media/production/uploads/2021/01/rubber-4.png	image/png	7413	featured_image | parented_attachment
7278	INOX-214B	Private: Aparcabicicleta Two Circular	private	2021/01/INOX-214B.png	media/production/uploads/2021/01/INOX-214B.png	image/png	7287	featured_image | parented_attachment
7279	PPG1-4	Private: JUMBO RUBBER PG1 A 3 CM	private	2021/01/rubber-3.png	media/production/uploads/2021/01/rubber-3.png	image/png	7414	featured_image | parented_attachment
7281	PPG1-4-1	Private: JUMBO RUBBER PG1 A 4 CM	private	2021/01/rubber-6.png	media/production/uploads/2021/01/rubber-6.png	image/png	7415	featured_image | parented_attachment
7286	PPTT-13	JUMBO RUBBER SPORT TIPO TARTAN A 13 MM	publish	2021/01/tartan.png	media/production/uploads/2021/01/tartan.png	image/png	7380	featured_image | parented_attachment
7292	BAN-CR-04-00	BANCA VINSONS KLEIN	publish	2021/01/MUA-120.png	media/production/uploads/2021/01/MUA-120.png	image/png	7293	featured_image | parented_attachment
7303	JAI-719	PULPO SPRAY	publish	2021/01/JAI-719.png	media/production/uploads/2021/01/JAI-719.png	image/png	7174	featured_image
7383	EL-118-4C	INFINITO	publish	2021/01/EL-118-AJUSTADA.png	media/production/uploads/2021/01/EL-118-AJUSTADA.png	image/png	7595	parented_attachment
7383	EL-118-4C	INFINITO	publish	2021/01/datosbotelogoariel2.png	media/production/uploads/2021/01/datosbotelogoariel2.png	image/png	19273	content_url
7383	EL-118-4C	INFINITO	publish	2021/01/juego-infantil-escultura.jpg	media/production/uploads/2021/01/juego-infantil-escultura.jpg	image/jpeg	21839	parented_attachment
7383	EL-118-4C	INFINITO	publish	2021/01/juego-ludico-infantil.jpg	media/production/uploads/2021/01/juego-ludico-infantil.jpg	image/jpeg	21840	gallery_image | parented_attachment
7383	EL-118-4C	INFINITO	publish	2021/01/juego-para-parque-de-jumbo-infinito.jpg	media/production/uploads/2021/01/juego-para-parque-de-jumbo-infinito.jpg	image/jpeg	24937	parented_attachment
7383	EL-118-4C	INFINITO	publish	2021/01/modulo-infinito-escultura-ludica.jpg	media/production/uploads/2021/01/modulo-infinito-escultura-ludica.jpg	image/jpeg	24942	featured_image | parented_attachment
7395	EL-619-4C	TRAPIST	publish	2021/01/EL-619-1.png	media/production/uploads/2021/01/EL-619-1.png	image/png	21851	gallery_image | parented_attachment
7395	EL-619-4C	TRAPIST	publish	2021/01/EL-619.png	media/production/uploads/2021/01/EL-619.png	image/png	7396	featured_image | parented_attachment
7395	EL-619-4C	TRAPIST	publish	2021/01/datosbotelogoariel2.png	media/production/uploads/2021/01/datosbotelogoariel2.png	image/png	19273	content_url
7395	EL-619-4C	TRAPIST	publish	2021/11/esculturas-ludicas-recreativas.png	media/production/uploads/2021/11/esculturas-ludicas-recreativas.png	image/png	21351	gallery_image
7405	EL-1519-4C	MILLER	publish	2021/01/EL-1519-AEREA.png	media/production/uploads/2021/01/EL-1519-AEREA.png	image/png	21854	gallery_image | parented_attachment
7405	EL-1519-4C	MILLER	publish	2021/01/EL-1519-LATERAL.png	media/production/uploads/2021/01/EL-1519-LATERAL.png	image/png	21855	gallery_image | parented_attachment
7405	EL-1519-4C	MILLER	publish	2021/01/datosbotelogoariel2.png	media/production/uploads/2021/01/datosbotelogoariel2.png	image/png	19273	content_url
7405	EL-1519-4C	MILLER	publish	2021/01/escultura-ludica-miller.jpg	media/production/uploads/2021/01/escultura-ludica-miller.jpg	image/jpeg	24950	featured_image | parented_attachment
7405	EL-1519-4C	MILLER	publish	2021/01/miller-juegos-increibles-para-parques.jpg	media/production/uploads/2021/01/miller-juegos-increibles-para-parques.jpg	image/jpeg	21856	gallery_image | parented_attachment
7407	EL-1619-4C	SIRIUS	publish	2021/01/EL-1619-LATERAL.png	media/production/uploads/2021/01/EL-1619-LATERAL.png	image/png	21860	gallery_image | parented_attachment
7407	EL-1619-4C	SIRIUS	publish	2021/01/EL-1619-SIN-PERNOS-TOP.png	media/production/uploads/2021/01/EL-1619-SIN-PERNOS-TOP.png	image/png	21859	gallery_image | parented_attachment
7407	EL-1619-4C	SIRIUS	publish	2021/01/datosbotelogoariel2.png	media/production/uploads/2021/01/datosbotelogoariel2.png	image/png	19273	content_url
7407	EL-1619-4C	SIRIUS	publish	2021/01/modulo-recreativo-sirius.jpg	media/production/uploads/2021/01/modulo-recreativo-sirius.jpg	image/jpeg	24948	featured_image | parented_attachment
7407	EL-1619-4C	SIRIUS	publish	2021/01/sirius-juego-para-haciendas-hoteles.jpg	media/production/uploads/2021/01/sirius-juego-para-haciendas-hoteles.jpg	image/jpeg	21861	gallery_image | parented_attachment
7411	COL-PT-02-00	COLUMPIO LUCENDI	publish	2021/01/PTJ-217.png	media/production/uploads/2021/01/PTJ-217.png	image/png	7452	parented_attachment
7411	COL-PT-02-00	COLUMPIO LUCENDI	publish	2021/01/columpio-interactivo-jumbo.jpg	media/production/uploads/2021/01/columpio-interactivo-jumbo.jpg	image/jpeg	25239	parented_attachment
7411	COL-PT-02-00	COLUMPIO LUCENDI	publish	2021/01/productos_jumbo_columpio_lucendi_con_luz.png	media/production/uploads/2021/01/productos_jumbo_columpio_lucendi_con_luz.png	image/png	28589	featured_image | parented_attachment
7416	PPG1-3	JUMBO RUBBER SPORT PG1 A 3 MM	publish	2021/01/tartan-2.png	media/production/uploads/2021/01/tartan-2.png	image/png	7417	featured_image | parented_attachment
7425	PIL-PT-02-00	LIGHT PILLAR	publish	2021/01/PTJ-617.png	media/production/uploads/2021/01/PTJ-617.png	image/png	7454	featured_image | parented_attachment
7425	PIL-PT-02-00	LIGHT PILLAR	publish	2021/01/pilares-de-luz-jumbo.jpg	media/production/uploads/2021/01/pilares-de-luz-jumbo.jpg	image/jpeg	25238	gallery_image | parented_attachment
7427	SUB-PT-01-00	SUBE Y BAJA LUCENDI	publish	2021/01/PTJ-116.png	media/production/uploads/2021/01/PTJ-116.png	image/png	7456	featured_image | parented_attachment
7427	SUB-PT-01-00	SUBE Y BAJA LUCENDI	publish	2021/01/SUBE-Y-BAJA-INTERACTIVO.jpg	media/production/uploads/2021/01/SUBE-Y-BAJA-INTERACTIVO.jpg	image/jpeg	25236	gallery_image | parented_attachment
7430	ALA-PT-01-00	Alas Lucendi (PTJ-118)	draft	2021/01/PTJ-118.png	media/production/uploads/2021/01/PTJ-118.png	image/png	7455	featured_image | parented_attachment
7430	ALA-PT-01-00	Alas Lucendi (PTJ-118)	draft	2021/01/alas-de-luces-jumbo.jpg	media/production/uploads/2021/01/alas-de-luces-jumbo.jpg	image/jpeg	25237	gallery_image | parented_attachment
7442	BAN-PT-06-00	Private: Banca de Luz (PTJ-BL)	private	2021/01/PTJ-BL.png	media/production/uploads/2021/01/PTJ-BL.png	image/png	7457	featured_image | parented_attachment
7443	TUN-PT-01-00	TUNEL DE LUZ	publish	2021/01/TUNEL-SHOWROOM-1.png	media/production/uploads/2021/01/TUNEL-SHOWROOM-1.png	image/png	22341	featured_image | parented_attachment
7443	TUN-PT-01-00	TUNEL DE LUZ	publish	2021/01/tunel-de-luz-jumbo.jpg	media/production/uploads/2021/01/tunel-de-luz-jumbo.jpg	image/jpeg	25240	gallery_image | parented_attachment
7445	BAN-PT-04-00	BANCA LUCENDI	publish	2021/01/PTJ-218.png	media/production/uploads/2021/01/PTJ-218.png	image/png	7451	featured_image | parented_attachment
7446	BAN-PT-05-00	BANCA MEDIA LUNA LUCENDI	publish	2021/01/PTJ-219.png	media/production/uploads/2021/01/PTJ-219.png	image/png	7469	featured_image | parented_attachment
7450	TEM-PL-07-00	Juego MONSTRIKS	publish	2021/01/EOS-121.png	media/production/uploads/2021/01/EOS-121.png	image/png	7486	parented_attachment
7450	TEM-PL-07-00	Juego MONSTRIKS	publish	2021/01/modulo-monstrik-EOS-121-2.jpg	media/production/uploads/2021/01/modulo-monstrik-EOS-121-2.jpg	image/jpeg	22478	gallery_image | parented_attachment
7450	TEM-PL-07-00	Juego MONSTRIKS	publish	2021/01/modulo-monstrik-EOS-121.jpg	media/production/uploads/2021/01/modulo-monstrik-EOS-121.jpg	image/jpeg	22477	gallery_image | parented_attachment
7450	TEM-PL-07-00	Juego MONSTRIKS	publish	2021/01/modulo-monstriks-juego-escuelas.jpg	media/production/uploads/2021/01/modulo-monstriks-juego-escuelas.jpg	image/jpeg	25218	parented_attachment
7450	TEM-PL-07-00	Juego MONSTRIKS	publish	2026/03/TEM-PL-07-00-MODULO-MONSTRIKS.avif	media/production/uploads/2026/03/TEM-PL-07-00-MODULO-MONSTRIKS.avif	image/avif	32144	parented_attachment
7450	TEM-PL-07-00	Juego MONSTRIKS	publish	2026/04/TEM-PL-07-00-MODULO-MONSTRIKS.avif	media/production/uploads/2026/04/TEM-PL-07-00-MODULO-MONSTRIKS.avif	image/avif	32247	featured_image
7458	TEM-PR-09-00	Juego HORMIGUERO	publish	2021/01/modulo-hormiguero-juego-de-madera.jpg	media/production/uploads/2021/01/modulo-hormiguero-juego-de-madera.jpg	image/jpeg	25017	parented_attachment
7458	TEM-PR-09-00	Juego HORMIGUERO	publish	2026/03/TEM-PR-09-00-MODULO-HORMIGUERO.avif	media/production/uploads/2026/03/TEM-PR-09-00-MODULO-HORMIGUERO.avif	image/avif	32151	featured_image | parented_attachment
7463	TRE-CU-07-00	TREPADERO VITEX	publish	2021/01/ITR-621.png	media/production/uploads/2021/01/ITR-621.png	image/png	7495	featured_image | parented_attachment
7464	TRE-CU-09-00	TREPADERO SALIX	publish	2021/01/ITR-721-1.png	media/production/uploads/2021/01/ITR-721-1.png	image/png	7497	featured_image | parented_attachment
7466	RES-PP-01-01	RESBALADILLA TRIPLE OLAS DE PLASTICO	publish	2021/01/RPP-112-3.png	media/production/uploads/2021/01/RPP-112-3.png	image/png	7500	featured_image | parented_attachment
7467	INT-PL-06-00	LABERINTO SENSORIAL	publish	2021/01/laberinto-sensorial.jpg	media/production/uploads/2021/01/laberinto-sensorial.jpg	image/jpeg	25068	featured_image | parented_attachment
7479	BAN-PL-02-00	BANCA ONON	publish	2021/01/MUA-920.png	media/production/uploads/2021/01/MUA-920.png	image/png	7510	featured_image | parented_attachment
7480	BAN-PP-05-00	BANCA IKA	publish	2021/01/Eco-Jumbo-2022-logo-300x292.png	media/production/uploads/2021/01/Eco-Jumbo-2022-logo-300x292.png	image/png	21944	content_url
7480	BAN-PP-05-00	BANCA IKA	publish	2021/01/MUA-520.png	media/production/uploads/2021/01/MUA-520.png	image/png	7512	featured_image | parented_attachment
7491	MES-LP-01-01	MESA MERCATO DOPPIO	publish	2021/01/MUM-120-4.png	media/production/uploads/2021/01/MUM-120-4.png	image/png	7521	featured_image | parented_attachment
7496	SEÑ-00-10-00	SEÑALETICA DIRECCIÓN	publish	2021/01/Senaletica-Direccion-ESI-920.jpg	media/production/uploads/2021/01/Senaletica-Direccion-ESI-920.jpg	image/jpeg	22646	featured_image | parented_attachment
7505	BUS-00-01-00	PARABUS TECH	publish	2021/01/PB-220.png	media/production/uploads/2021/01/PB-220.png	image/png	7529	featured_image | parented_attachment
7513	CAN-PL-09-00	MINI RAMPA CANINO	publish	2021/01/AEC-220.png	media/production/uploads/2021/01/AEC-220.png	image/png	7531	featured_image | parented_attachment
7513	CAN-PL-09-00	MINI RAMPA CANINO	publish	2021/01/Eco-Jumbo-2022-logo-300x292.png	media/production/uploads/2021/01/Eco-Jumbo-2022-logo-300x292.png	image/png	21944	content_url
7749	TEM-PR-07-00	Juego Tren (TEM-PR-07-01)	draft	2021/01/MTT-113-7.0-Tren.png	media/production/uploads/2021/01/MTT-113-7.0-Tren.png	image/png	19187	parented_attachment
7749	TEM-PR-07-00	Juego Tren (TEM-PR-07-01)	draft	2021/01/modulo-tren-TEM-PR-07-00.jpg	media/production/uploads/2021/01/modulo-tren-TEM-PR-07-00.jpg	image/jpeg	24838	featured_image | parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2021/01/EVA-814-9.0.png	media/production/uploads/2021/01/EVA-814-9.0.png	image/png	19188	parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2021/01/juego-para-trepar-Modulo-Atraction-1.jpg	media/production/uploads/2021/01/juego-para-trepar-Modulo-Atraction-1.jpg	image/jpeg	23285	parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2021/01/juego-para-trepar-Modulo-Atraction-2.jpg	media/production/uploads/2021/01/juego-para-trepar-Modulo-Atraction-2.jpg	image/jpeg	23286	parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2021/01/juego-para-trepar-Modulo-Atraction-3.jpg	media/production/uploads/2021/01/juego-para-trepar-Modulo-Atraction-3.jpg	image/jpeg	23287	parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2021/01/juego-para-trepar-Modulo-Atraction-4.jpg	media/production/uploads/2021/01/juego-para-trepar-Modulo-Atraction-4.jpg	image/jpeg	23284	parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2026/03/EVA-PR-01-00-MODULO-ATRACTION.avif	media/production/uploads/2026/03/EVA-PR-01-00-MODULO-ATRACTION.avif	image/avif	32149	parented_attachment
7751	EVA-PR-01-20	Juego ATRACTION	publish	2026/07/Juego-Atraction-EVA-PR-01-00-top.avif	media/production/uploads/2026/07/Juego-Atraction-EVA-PR-01-00-top.avif	image/avif	32543	gallery_image
7751	EVA-PR-01-20	Juego ATRACTION	publish	2026/07/Juego-Atraction-EVA-PR-01-00.avif	media/production/uploads/2026/07/Juego-Atraction-EVA-PR-01-00.avif	image/avif	32544	featured_image
7780	COL-AB-01-00	COLUMPIO PP EN A CON 2 ASIENTOS DE BANDA	publish	2021/01/CP-102-2.0-Columpio-1.png	media/production/uploads/2021/01/CP-102-2.0-Columpio-1.png	image/png	7873	featured_image | parented_attachment
7781	COL-AS-01-00	COLUMPIO PP EN A CON 2 ASIENTOS DE SEGURIDAD	publish	2021/01/CP-102A-2.0-1-Columpio-1.png	media/production/uploads/2021/01/CP-102A-2.0-1-Columpio-1.png	image/png	7874	featured_image | parented_attachment
7783	COL-AB-03-00	COLUMPIO PP EN U CON 3 ASIENTOS DE BANDA	publish	2021/01/CP-103-U21-2.0-columpio-3-canastillas-1.jpg	media/production/uploads/2021/01/CP-103-U21-2.0-columpio-3-canastillas-1.jpg	image/jpeg	22526	gallery_image | parented_attachment
7783	COL-AB-03-00	COLUMPIO PP EN U CON 3 ASIENTOS DE BANDA	publish	2021/01/columpio-3-canastillas-productos-jumbo.jpg	media/production/uploads/2021/01/columpio-3-canastillas-productos-jumbo.jpg	image/jpeg	25966	featured_image | parented_attachment
7789	COL-BS-01-00	COLUMPIO CANGURO	publish	2021/01/CP-216.png	media/production/uploads/2021/01/CP-216.png	image/png	7885	featured_image | parented_attachment
7789	COL-BS-01-00	COLUMPIO CANGURO	publish	2021/01/Columpio-Canguro-CP-216-web.jpg	media/production/uploads/2021/01/Columpio-Canguro-CP-216-web.jpg	image/jpeg	22534	gallery_image | parented_attachment
7791	COL-AB-06-00	COLUMPIO KRONE	publish	2021/01/CP-118-columpio-krone.jpg	media/production/uploads/2021/01/CP-118-columpio-krone.jpg	image/jpeg	22529	gallery_image | parented_attachment
7791	COL-AB-06-00	COLUMPIO KRONE	publish	2021/01/CP-118-columpio-krone2.jpg	media/production/uploads/2021/01/CP-118-columpio-krone2.jpg	image/jpeg	22530	gallery_image | parented_attachment
7791	COL-AB-06-00	COLUMPIO KRONE	publish	2021/01/CP-118-columpio-krone3.jpg	media/production/uploads/2021/01/CP-118-columpio-krone3.jpg	image/jpeg	22531	gallery_image | parented_attachment
7791	COL-AB-06-00	COLUMPIO KRONE	publish	2021/01/columpio-krone-productos-jumbo.jpg	media/production/uploads/2021/01/columpio-krone-productos-jumbo.jpg	image/jpeg	25969	featured_image | parented_attachment
7794	CON-CR-02-00	COLUMPIO MULTIJUEGO	publish	2021/01/CPP-216-COLUMPIO-MULTIJUEGO-web.jpg	media/production/uploads/2021/01/CPP-216-COLUMPIO-MULTIJUEGO-web.jpg	image/jpeg	22535	gallery_image | parented_attachment
7794	CON-CR-02-00	COLUMPIO MULTIJUEGO	publish	2021/01/CPP-216.png	media/production/uploads/2021/01/CPP-216.png	image/png	7887	featured_image | parented_attachment
7819	IRE-PL-04-00	MONTABLE CABALLITO	publish	2021/01/juego-para-ninos.jpg	media/production/uploads/2021/01/juego-para-ninos.jpg	image/jpeg	25023	gallery_image | parented_attachment
7819	IRE-PL-04-00	MONTABLE CABALLITO	publish	2021/01/montable-caballito-juego-infantil.png	media/production/uploads/2021/01/montable-caballito-juego-infantil.png	image/png	25022	featured_image | parented_attachment
7824	INT-PL-05-00	MURO SENSORIAL	publish	2021/01/muro-sensorial-productos-jumbo.jpg	media/production/uploads/2021/01/muro-sensorial-productos-jumbo.jpg	image/jpeg	25955	featured_image | parented_attachment
7828	INT-00-03-00	TUBO DIDACTICO GRANDE	publish	2021/01/tubo-didactico-grande.jpg	media/production/uploads/2021/01/tubo-didactico-grande.jpg	image/jpeg	25064	featured_image | parented_attachment
7831	TEM-PM-01-00	TIPPIE	publish	2021/01/tippie.jumbo_.jpg	media/production/uploads/2021/01/tippie.jumbo_.jpg	image/jpeg	25062	featured_image | parented_attachment
7834	PIL-PT-01-00	Bubble Pillar (PTJ-620 C)	draft	2021/01/bubble-pillar-productos-jumbo.png	media/production/uploads/2021/01/bubble-pillar-productos-jumbo.png	image/png	22617	featured_image | parented_attachment
8007	DEP-00-07-00	PORTERIA CON TABLERO DE BÁSQUETBOL	publish	2020/12/PCT-113.png	media/production/uploads/2020/12/PCT-113.png	image/png	6659	gallery_image
8007	DEP-00-07-00	PORTERIA CON TABLERO DE BÁSQUETBOL	publish	2021/01/PCT-0113-e1632160134444.jpg	media/production/uploads/2021/01/PCT-0113-e1632160134444.jpg	image/jpeg	20907	parented_attachment
8007	DEP-00-07-00	PORTERIA CON TABLERO DE BÁSQUETBOL	publish	2026/03/DEP-00-07-00-PORTERIA-CON-TABLERO-DE-BASQUETBOL.avif	media/production/uploads/2026/03/DEP-00-07-00-PORTERIA-CON-TABLERO-DE-BASQUETBOL.avif	image/avif	32180	featured_image | parented_attachment
8009	DEP-MO-04-00	GRADAS 5 ASIENTOS Y 4 DESCANSA PIES	publish	2020/12/MUD-216.png	media/production/uploads/2020/12/MUD-216.png	image/png	6667	featured_image
8012	CAN-PP-01-00	POSTE DE BOLSAS CON BASURERO CANINO	publish	2021/01/AEC-320.png	media/production/uploads/2021/01/AEC-320.png	image/png	19183	featured_image | parented_attachment
8012	CAN-PP-01-00	POSTE DE BOLSAS CON BASURERO CANINO	publish	2021/01/Eco-Jumbo-2022-logo-300x292.png	media/production/uploads/2021/01/Eco-Jumbo-2022-logo-300x292.png	image/png	21944	content_url
8012	CAN-PP-01-00	POSTE DE BOLSAS CON BASURERO CANINO	publish	2021/01/bote-de-basura-con-bolsas-para-perros.jpg	media/production/uploads/2021/01/bote-de-basura-con-bolsas-para-perros.jpg	image/jpeg	23386	gallery_image | parented_attachment
8314	BAN-PV-02-00	BANCA PMP PVC	publish	2021/01/Banca-PMP-PVC-BF-165-A.jpg	media/production/uploads/2021/01/Banca-PMP-PVC-BF-165-A.jpg	image/jpeg	22628	featured_image | parented_attachment
8316	BAN-PP-04-00	BANCA KIRO	publish	2021/01/Eco-Jumbo-2022-logo-300x292.png	media/production/uploads/2021/01/Eco-Jumbo-2022-logo-300x292.png	image/png	21944	content_url
8316	BAN-PP-04-00	BANCA KIRO	publish	2021/01/MUA-420-Temp0050.png	media/production/uploads/2021/01/MUA-420-Temp0050.png	image/png	20842	featured_image | parented_attachment
8328	BAN-IN-02-00	BANCA LOGAN INCLUSIVA PVC	publish	2021/01/banca-inclusiva-logan-pvc-productos-jumbo.jpg	media/production/uploads/2021/01/banca-inclusiva-logan-pvc-productos-jumbo.jpg	image/jpeg	25948	featured_image | parented_attachment
8328	BAN-IN-02-00	BANCA LOGAN INCLUSIVA PVC	publish	2021/01/banca-para-silla-de-ruedas-MUA-1015-A-DC-web.jpg	media/production/uploads/2021/01/banca-para-silla-de-ruedas-MUA-1015-A-DC-web.jpg	image/jpeg	22627	gallery_image | parented_attachment
8336	BAN-PV-01-00	BANCA PUMORI PVC	publish	2020/12/MUA-915.png	media/production/uploads/2020/12/MUA-915.png	image/png	6375	featured_image
8345	MES-PV-01-00	MESA DE PICNIC PVC	publish	2021/01/MPVC-1-Perspectiva.png	media/production/uploads/2021/01/MPVC-1-Perspectiva.png	image/png	20841	featured_image | parented_attachment
8350	APA-00-04-00	APARCABICICLETAS ONE MARCO	publish	2021/01/Aparcabicicletas-One-Marco-MUB-320.jpg	media/production/uploads/2021/01/Aparcabicicletas-One-Marco-MUB-320.jpg	image/jpeg	22642	featured_image | parented_attachment
8359	BAN-IX-01-00	BANCA LOA INOX	publish	2021/01/INOX-MUA-517-A.png	media/production/uploads/2021/01/INOX-MUA-517-A.png	image/png	20905	featured_image | parented_attachment
8361	BOT-IX-01-00	BOTE GANGES	publish	2020/12/INOX-718R.png	media/production/uploads/2020/12/INOX-718R.png	image/png	6519	featured_image
8363	BOL-IX-01-00	BOLARDO 5 INOX	publish	2020/12/INOX-118P.png	media/production/uploads/2020/12/INOX-118P.png	image/png	6523	featured_image
8364	BOL-IX-02-00	BOLARDO 3 INOX	publish	2020/12/INOX-618P.png	media/production/uploads/2020/12/INOX-618P.png	image/png	6525	featured_image
8367	BOL-00-04-00	BOLARDO METALICO 4″ 60 CM ALTURA	publish	2021/01/Bolardo-metalico-BOL-1-3.png	media/production/uploads/2021/01/Bolardo-metalico-BOL-1-3.png	image/png	20823	parented_attachment
8367	BOL-00-04-00	BOLARDO METALICO 4″ 60 CM ALTURA	publish	2021/01/bolardos-productos-jumbo.png	media/production/uploads/2021/01/bolardos-productos-jumbo.png	image/png	20824	featured_image | parented_attachment
